Date,OpenNestleind,HighNestleind,LowNestleind,CloseNestleind,VolumeNestleind
14-03-2019 03:45,10750,10753.55,10540.05,10585.05,14278
14-03-2019 04:45,10586.15,10665.75,10576.35,10623.7,6851
14-03-2019 05:45,10620.05,10687.35,10618.2,10649.25,7035
14-03-2019 06:45,10634.6,10658.9,10626,10653.3,3884
14-03-2019 07:45,10653.45,10721.55,10650,10714.9,5354
14-03-2019 08:45,10713.25,10741.25,10693.35,10730,9392
14-03-2019 09:45,10730.9,10750,10721,10739.3,8948
15-03-2019 03:45,10701.3,10749.95,10465,10510,19945
15-03-2019 04:45,10505,10561.45,10479.1,10495.05,18595
15-03-2019 05:45,10496.55,10502.9,10411.95,10499.9,15277
15-03-2019 06:45,10500,10519.9,10443.05,10443.05,13834
15-03-2019 07:45,10443.05,10478.85,10400,10478.85,21639
15-03-2019 08:45,10486.75,10499.9,10250.05,10255.2,54363
15-03-2019 09:45,10263.7,10313.85,10235.6,10289.9,39755
18-03-2019 03:45,10371.9,10400,10280,10319.4,10628
18-03-2019 04:45,10316.15,10410,10316.15,10389.95,9944
18-03-2019 05:45,10393.4,10398.9,10317.35,10317.8,8059
18-03-2019 06:45,10317.75,10410,10315.5,10388,3927
18-03-2019 07:45,10385,10489,10385,10440,10516
18-03-2019 08:45,10420,10463,10417.6,10454.95,12604
18-03-2019 09:45,10454,10490,10450,10465,5357
19-03-2019 03:45,10482.75,10591.95,10424.55,10588.7,15029
19-03-2019 04:45,10588,10660,10570.05,10631.85,24823
19-03-2019 05:45,10631,10664.15,10600.45,10652.45,5787
19-03-2019 06:45,10656.75,10693.6,10650,10679.2,6780
19-03-2019 07:45,10677.2,10694.05,10675,10690,6735
19-03-2019 08:45,10695,10712.35,10654.75,10692.2,13662
19-03-2019 09:45,10690,10749.95,10690,10707,9959
20-03-2019 03:45,10720,10748.25,10604.25,10680.6,10683
20-03-2019 04:45,10675.05,10683.25,10582.65,10590.15,6345
20-03-2019 05:45,10588.3,10600,10550.7,10595,4624
20-03-2019 06:45,10598.75,10600.05,10564.35,10567.7,2683
20-03-2019 07:45,10581,10623.8,10564.05,10564.05,5278
20-03-2019 08:45,10563.7,10581.85,10465.35,10566.5,20052
20-03-2019 09:45,10567.65,10573.35,10502.4,10530.15,9906
22-03-2019 03:45,10605.45,10644.9,10529.3,10613.3,17198
22-03-2019 04:45,10611.5,10611.5,10541.05,10588,8031
22-03-2019 05:45,10589.95,10620,10555.05,10562.1,6574
22-03-2019 06:45,10562,10600,10562,10600,6456
22-03-2019 07:45,10600,10624.95,10584,10617.6,22518
22-03-2019 08:45,10616.15,10616.15,10588.6,10600,15031
22-03-2019 09:45,10600.05,10620,10599.45,10600.65,9760
25-03-2019 03:45,10540,10540,10401,10442.35,11396
25-03-2019 04:45,10442.5,10463.95,10303.05,10323.6,47442
25-03-2019 05:45,10311,10360,10303.45,10347.45,4228
25-03-2019 06:45,10336.75,10399.9,10320.05,10388.3,5176
25-03-2019 07:45,10389.85,10546.95,10365.2,10519.75,17554
25-03-2019 08:45,10511.15,10548.3,10483,10544.55,17049
25-03-2019 09:45,10541.85,10547.65,10480.65,10528.3,6782
26-03-2019 03:45,10567.9,10567.9,10520.4,10562.85,17938
26-03-2019 04:45,10558.95,10733.3,10558.9,10695.85,25748
26-03-2019 05:45,10692.3,10692.3,10618.7,10624.95,24762
26-03-2019 06:45,10622.9,10668,10614.55,10640.7,18089
26-03-2019 07:45,10633.85,10668,10617.2,10629.9,20296
26-03-2019 08:45,10636.25,10659.75,10627.35,10650,28869
26-03-2019 09:45,10653.7,10789.4,10650.05,10691.9,14904
27-03-2019 03:45,10677.45,10739.05,10583.6,10630.5,13226
27-03-2019 04:45,10625,10655,10601,10651.2,8805
27-03-2019 05:45,10645.75,10999,10645.75,10938.85,43342
27-03-2019 06:45,10938.95,10994.35,10910,10976.5,15531
27-03-2019 07:45,10977.6,11046.75,10841.3,10874.2,25155
27-03-2019 08:45,10857.6,10961.95,10842.3,10904.5,26324
27-03-2019 09:45,10904.5,10933.5,10870.1,10892,7159
28-03-2019 03:45,10931.35,10935.7,10802.5,10908.3,9399
28-03-2019 04:45,10907.8,10933.55,10856.3,10916,4896
28-03-2019 05:45,10915.9,10929.9,10895,10922,2464
28-03-2019 06:45,10921,10975,10915.25,10975,4668
28-03-2019 07:45,10977.9,11040,10921.9,11034.75,13041
28-03-2019 08:45,11029,11110.4,10930.9,11109.95,36173
28-03-2019 09:45,11099,11122,11060.45,11073.1,21156
01-04-2019 03:45,11059.55,11083.95,10952.05,11044,14435
01-04-2019 04:45,11048.8,11074.5,11000,11043.65,9461
01-04-2019 05:45,11041.8,11056.2,11031,11042.4,6433
01-04-2019 06:45,11043.6,11113.45,11022.3,11080.05,22892
01-04-2019 07:45,11082.65,11100,11050,11078.45,9424
01-04-2019 08:45,11077.15,11077.15,10873,10908.55,13030
01-04-2019 09:45,10911.15,10929.95,10873.7,10915.15,5708
02-04-2019 03:45,10941.3,10953.3,10805.6,10805.6,10395
02-04-2019 04:45,10801,10827.65,10762,10762,4331
02-04-2019 05:45,10763.5,10767.5,10705.1,10753.5,6440
02-04-2019 06:45,10753.5,10781.95,10730,10778.6,3785
02-04-2019 07:45,10778.6,10799.95,10700,10703,5265
02-04-2019 08:45,10703,10815,10700,10794.85,25066
02-04-2019 09:45,10782,10797.1,10768.45,10786.8,4299
03-04-2019 03:45,10913.25,10928.3,10790.1,10904.65,8737
03-04-2019 04:45,10901.95,10941.65,10887.75,10940,3965
03-04-2019 05:45,10941.55,11029,10940,11027,13444
03-04-2019 06:45,11021.45,11050,10995,11035.75,9439
03-04-2019 07:45,11036,11060.55,11000,11000,13657
03-04-2019 08:45,11013.15,11049.4,11000,11002,15902
03-04-2019 09:45,11005,11009.95,11000,11003.75,8822
04-04-2019 03:45,10951.1,11022.35,10905,10978.05,6877
04-04-2019 04:45,10978.8,10988,10955.15,10988,3518
04-04-2019 05:45,10988.05,11035,10965,11000,4559
04-04-2019 06:45,10997.8,10997.8,10965,10975.8,2541
04-04-2019 07:45,10965.3,10990,10850,10882,4984
04-04-2019 08:45,10881.45,10985,10875.15,10969.45,12913
04-04-2019 09:45,10978.55,10988.25,10900.3,10961.85,4726
05-04-2019 03:45,10939.3,11026.55,10900,11023.6,3935
05-04-2019 04:45,11027.95,11030.1,10974.8,11000.8,8038
05-04-2019 05:45,10994.85,11089.9,10984.55,10999.75,4667
05-04-2019 06:45,10991.2,11000,10953.4,10993,1982
05-04-2019 07:45,10993,11000,10928.95,10941.7,1691
05-04-2019 08:45,10942.9,10986.4,10942.65,10958.75,2657
05-04-2019 09:45,10960.9,11030.25,10952.6,10980.75,2930
08-04-2019 03:45,10999.1,11000.1,10909.2,10948.75,4464
08-04-2019 04:45,10948.75,10968.25,10887.4,10921.2,4056
08-04-2019 05:45,10919.6,10919.95,10890,10890.45,2411
08-04-2019 06:45,10890.4,10900,10850.05,10867.2,5178
08-04-2019 07:45,10870,10880,10833.5,10849.9,7117
08-04-2019 08:45,10850,10874.05,10809.45,10854.85,9788
08-04-2019 09:45,10856.4,10868,10810,10850.6,4014
09-04-2019 03:45,10859.6,10859.6,10771.65,10814.65,9597
09-04-2019 04:45,10810,10817.15,10775,10786.75,6959
09-04-2019 05:45,10787.25,10800,10751,10758.85,7506
09-04-2019 06:45,10752,10763.05,10740,10754.95,5707
09-04-2019 07:45,10751.95,10804,10740,10799.1,14541
09-04-2019 08:45,10806,10813,10761.8,10797.1,26332
09-04-2019 09:45,10793.15,10798.7,10764.55,10790.05,5074
10-04-2019 03:45,10834,10834,10750.05,10808.1,10156
10-04-2019 04:45,10808.85,10844,10801.1,10806.05,3351
10-04-2019 05:45,10806.05,10844,10766.05,10775,4961
10-04-2019 06:45,10775,10797.75,10730,10748,4580
10-04-2019 07:45,10748,10774.95,10731,10759.55,4534
10-04-2019 08:45,10763,10820,10747.55,10809.45,13623
10-04-2019 09:45,10809.45,10850,10802.85,10811.95,6858
11-04-2019 03:45,10795,10795.25,10705.1,10722.95,17037
11-04-2019 04:45,10722.95,10756,10695,10740.45,13739
11-04-2019 05:45,10740.45,10794,10731.45,10777.7,12986
11-04-2019 06:45,10777.7,10787.65,10756.3,10778.45,10642
11-04-2019 07:45,10780,10899,10762.35,10845.4,15399
11-04-2019 08:45,10845.4,10854.2,10737.9,10742.85,15775
11-04-2019 09:45,10742.85,10774.9,10740,10764.1,8259
12-04-2019 03:45,10784,10890,10784,10889.9,11367
12-04-2019 04:45,10895,10927.5,10880,10898.85,7484
12-04-2019 05:45,10898.8,10938.65,10898.8,10934,4117
12-04-2019 06:45,10930.1,10941,10908.4,10918.9,4624
12-04-2019 07:45,10917.8,10950,10910,10949.5,6659
12-04-2019 08:45,10951.1,10974.9,10935.05,10972,9095
12-04-2019 09:45,10972.05,10998.3,10946.3,10973.8,6257
15-04-2019 03:45,10999.85,11059,10900.4,10911.4,6723
15-04-2019 04:45,10908.75,10971,10891.45,10960,34244
15-04-2019 05:45,10960,11089,10947.8,11072,8246
15-04-2019 06:45,11073.95,11080,10990,11004.85,3465
15-04-2019 07:45,11004.65,11017.3,10958.2,10979.25,3972
15-04-2019 08:45,10979.25,10993.35,10955,10957.8,22108
15-04-2019 09:45,10957.8,10973.75,10933,10970.1,5845
16-04-2019 03:45,11000,11097.6,10995.1,11072.15,8416
16-04-2019 04:45,11074.55,11184.4,11073.45,11160,10175
16-04-2019 05:45,11159.15,11170,11138.7,11158,11089
16-04-2019 06:45,11158,11180,11131.85,11166.25,6500
16-04-2019 07:45,11168.95,11218.95,11165,11172.2,18236
16-04-2019 08:45,11173.65,11187.95,11122,11149,25658
16-04-2019 09:45,11147.85,11209,11146.7,11200,9190
18-04-2019 03:30,0,0,0,0,0
18-04-2019 04:30,11155.85,11235.6,11030.05,11059.95,12062
18-04-2019 05:30,11056,11185.7,11015,11168.05,5876
18-04-2019 06:30,11168,11170,11088,11114.95,3977
18-04-2019 07:30,11108.1,11140,11090,11110,3777
18-04-2019 08:30,11107.25,11120,11030,11053.85,5813
18-04-2019 09:30,11053.9,11068,0,0,24790
22-04-2019 03:45,10965,10976.6,10890.9,10896.8,5605
22-04-2019 04:45,10899,10910.2,10895,10905.25,1846
22-04-2019 05:45,10905.25,10924.95,10868,10883.75,13881
22-04-2019 06:45,10883,10900,10875,10899.95,1016
22-04-2019 07:45,10899.95,10900,10875.6,10897.3,1288
22-04-2019 08:45,10896.35,10900,10851.55,10870.7,6185
22-04-2019 09:45,10877.25,10900,10874.4,10879.9,1919
23-04-2019 03:45,10925.45,10979,10872,10925,4887
23-04-2019 04:45,10938,10965.6,10920,10960,2484
23-04-2019 05:45,10960,10970,10943.55,10960,3006
23-04-2019 06:45,10960,10967,10953.7,10960.4,6248
23-04-2019 07:45,10955.4,10969.5,10940,10954,1257
23-04-2019 08:45,10955.2,10959.75,10885,10907.7,4059
23-04-2019 09:45,10907.7,10937,10880.1,10910.2,3170
24-04-2019 03:45,10925.15,11026.45,10859.65,10921.95,9339
24-04-2019 04:45,10921.9,10932,10832.5,10839,16059
24-04-2019 05:45,10849.95,10850,10749.7,10771,10831
24-04-2019 06:45,10771,10825,10766.85,10796.25,8481
24-04-2019 07:45,10789.95,10849.95,10763,10824.05,8370
24-04-2019 08:45,10831.95,10865.1,10790,10834.25,16770
24-04-2019 09:45,10838,10840.9,10800,10824.9,6475
25-04-2019 03:45,10889.75,10974,10801,10941,8858
25-04-2019 04:45,10941.75,10990,10925.15,10939.95,4043
25-04-2019 05:45,10938.8,10949.95,10935.2,10940,4753
25-04-2019 06:45,10940,10952.9,10936,10936,5004
25-04-2019 07:45,10936.65,10946.2,10917.5,10930.6,4154
25-04-2019 08:45,10930.7,10945.55,10780,10780,36899
25-04-2019 09:45,10791.5,10900,10791.5,10846.45,26509
26-04-2019 03:45,10908.75,11011,10839.55,10934.65,7744
26-04-2019 04:45,10935.9,11049.2,10915.05,10936.45,11845
26-04-2019 05:45,10936.45,10974.9,10902.1,10918.45,4066
26-04-2019 06:45,10920,10984.8,10917,10978.05,4199
26-04-2019 07:45,10981.95,10995,10856.85,10930.95,10512
26-04-2019 08:45,10930.95,11004.3,10922.05,10996.55,6749
26-04-2019 09:45,10999.9,11006.6,10904.05,10971.25,6279
30-04-2019 03:45,10872.1,10974.95,10858.05,10936.7,7501
30-04-2019 04:45,10933.2,10940,10875.05,10906.8,6186
30-04-2019 05:45,10895,10919,10878.55,10894,10006
30-04-2019 06:45,10888.85,10909.85,10883.6,10900,23294
30-04-2019 07:45,10900,10901,10855,10898.05,6279
30-04-2019 08:45,10898.05,10934.95,10872.3,10908,12905
30-04-2019 09:45,10905.05,10936,10865,10877.7,7856
02-05-2019 03:45,10888,10905,10828,10867.4,4734
02-05-2019 04:45,10874,10896.35,10808.2,10829.85,3873
02-05-2019 05:45,10830,10844.1,10785,10800,3811
02-05-2019 06:45,10800,10801.45,10745.85,10756.85,4805
02-05-2019 07:45,10757.75,10780.45,10750,10766.6,3412
02-05-2019 08:45,10767.65,10774.25,10651.95,10671.45,11695
02-05-2019 09:45,10674.4,10674.4,10416.15,10589.7,0
03-05-2019 03:45,10631.1,10631.15,10411,10435.05,18267
03-05-2019 04:45,10439.3,10451.25,10411,10430,9916
03-05-2019 05:45,10433,10538.6,10411,10525.6,10244
03-05-2019 06:45,10525.6,10570.25,10425,10457,36998
03-05-2019 07:45,10457,10502.35,10380,10465.25,13637
03-05-2019 08:45,10465,10525,10460,10490,23986
03-05-2019 09:45,10489.3,10498.8,10425,10485.7,2360
06-05-2019 03:45,10446.85,10489,10350,10480,12928
06-05-2019 04:45,10480,10491.9,10438.25,10460,5074
06-05-2019 05:45,10460,10480,10437.9,10438.75,27219
06-05-2019 06:45,10438.75,10452,10380.05,10388.3,7066
06-05-2019 07:45,10390.6,10396.3,10354.05,10356,7081
06-05-2019 08:45,10358.6,10397,10305.1,10372,25751
06-05-2019 09:45,10373.2,10394,10343.4,10364,4910
07-05-2019 03:30,0,0,0,0,0
07-05-2019 04:30,10401,10589.95,10401,10537.2,11442
07-05-2019 05:30,10540,10545,10495.6,10502.05,4881
07-05-2019 06:30,10502.5,10525.9,10477,10487,4517
07-05-2019 07:30,10487.1,10500,10467.25,10493.65,3786
07-05-2019 08:30,10492.05,10500,10445.05,10499.8,7966
07-05-2019 09:30,10499.8,10500,10440,10477.1,39979
08-05-2019 03:45,10476.85,10532.9,10401.1,10405,8443
08-05-2019 04:45,10404.05,10409.35,10323.25,10332.65,7981
08-05-2019 05:45,10338.75,10379,10275.7,10357.05,10000
08-05-2019 06:45,10358.25,10396.7,10330.3,10392.6,4325
08-05-2019 07:45,10391.5,10399.85,10360.3,10361.2,4176
08-05-2019 08:45,10365,10366.4,10290,10301.4,7456
08-05-2019 09:45,10301.2,10304.9,10276,10298.35,0
09-05-2019 03:45,10295,10349.65,10211.05,10340,9684
09-05-2019 04:45,10340,10409,10319.1,10378.35,4456
09-05-2019 05:45,10378.25,10383,10293,10319,5127
09-05-2019 06:45,10319,10320,10286.55,10298.75,3836
09-05-2019 07:45,10297.8,10319.2,10265.05,10302.15,5104
09-05-2019 08:45,10302.15,10374,10302,10361.5,12612
09-05-2019 09:45,10361.5,10406.7,10350.05,10362.2,5691
10-05-2019 03:45,10372.55,10435.65,10233.4,10310,13803
10-05-2019 04:45,10312,10320,10240,10290.15,5178
10-05-2019 05:45,10291.5,10319,10275.25,10282.1,3004
10-05-2019 06:45,10280.9,10313.4,10270,10270,1774
10-05-2019 07:45,10270.1,10324.9,10250.05,10320.05,4539
10-05-2019 08:45,10320.05,10327,10219.85,10235.2,17960
10-05-2019 09:45,10235.2,10236.95,10171.05,10231.15,14989
13-05-2019 03:45,10265.65,10360,10232.25,10354.1,10393
13-05-2019 04:45,10357.35,10423.95,10349.9,10395.15,11136
13-05-2019 05:45,10396.9,10433.25,10350,10361.45,6569
13-05-2019 06:45,10360,10383,10354.9,10375,3877
13-05-2019 07:45,10375,10400,10350,10374.35,4437
13-05-2019 08:45,10376.2,10397.75,10256.7,10259.85,7941
13-05-2019 09:45,10259.85,10358.3,10256,10300.05,3673
14-05-2019 03:45,10300,10361.1,10161,10172.4,16064
14-05-2019 04:45,10172.4,10179.7,10120.05,10175,6727
14-05-2019 05:45,10174.95,10225.8,10164.1,10200.35,4075
14-05-2019 06:45,10200.35,10246.8,10161.55,10231.3,6974
14-05-2019 07:45,10231.35,10278.95,10211.15,10255.9,5842
14-05-2019 08:45,10259.9,10284,10168.9,10210,10452
14-05-2019 09:45,10210.85,10211.5,10160,10163.15,3996
15-05-2019 03:45,10366.4,10509,10250,10435.45,47812
15-05-2019 04:45,10440.8,10453.95,10335.05,10360.85,20303
15-05-2019 05:45,10359.55,10475,10350,10442.25,14602
15-05-2019 06:45,10444.15,10450,10375,10395.45,9817
15-05-2019 07:45,10395.5,10400,10367.3,10384.95,7950
15-05-2019 08:45,10385.4,10390,10235.1,10274,19361
15-05-2019 09:45,10274,10324.95,10228.15,10268.55,6597
16-05-2019 03:45,10315.05,10401,10281.7,10313.7,10006
16-05-2019 04:45,10313.9,10366.5,10296.45,10336.05,4152
16-05-2019 05:45,10335.3,10350,10316.1,10345.7,2207
16-05-2019 06:45,10349.85,10379.95,10340,10345.75,3703
16-05-2019 07:45,10346.5,10388,10340.05,10356.9,3442
16-05-2019 08:45,10358.05,10383.7,10255.6,10257,11490
16-05-2019 09:45,10257,10309.95,10256.65,10280.55,4229
17-05-2019 03:45,10299.9,10371.45,10299.9,10336.6,5398
17-05-2019 04:45,10332,10336.35,10256.85,10321.1,5360
17-05-2019 05:45,10323.6,10398,10300,10370.85,8686
17-05-2019 06:45,10375.4,10470,10363.65,10392.5,13422
17-05-2019 07:45,10394.65,10546.2,10380,10519.45,14016
17-05-2019 08:45,10518.9,10528,10451.1,10475,14390
17-05-2019 09:45,10475,10480.35,10405,10465.65,4358
20-05-2019 03:45,10656.55,10719.05,10560.35,10663,8648
20-05-2019 04:45,10660,10778.95,10621.85,10756.5,9701
20-05-2019 05:45,10752.05,10779,10703,10768,4669
20-05-2019 06:45,10776.2,10798,10730.25,10770,5440
20-05-2019 07:45,10770,10832,10763.2,10816.8,7352
20-05-2019 08:45,10814.9,10816,10751,10777.5,9523
20-05-2019 09:45,10767.95,10785.25,10725,10768.15,4121
21-05-2019 03:45,10849.95,10884.7,10775,10860.05,9015
21-05-2019 04:45,10868.7,10868.7,10808.2,10840,2777
21-05-2019 05:45,10839.95,10839.95,10785.05,10821,4101
21-05-2019 06:45,10821,10821,10663.3,10676.5,6554
21-05-2019 07:45,10675,10678.4,10610.2,10620,5972
21-05-2019 08:45,10621.85,10649.95,10580.55,10608,11066
21-05-2019 09:45,10608.1,10636.35,10545.15,10609.2,7506
22-05-2019 03:45,10744,10744,10610.05,10620,5073
22-05-2019 04:45,10620,10686,10600,10649.05,5357
22-05-2019 05:45,10654.7,10679.8,10627.7,10665.35,3007
22-05-2019 06:45,10665.35,10720,10649.1,10719.5,3493
22-05-2019 07:45,10719.5,10780,10710.85,10750,3572
22-05-2019 08:45,10750,10752.25,10658,10702.85,7483
22-05-2019 09:45,10702.9,10730,10692,10700.55,3501
23-05-2019 03:45,10825,10890,10739.1,10873.05,9870
23-05-2019 04:45,10870.45,10989,10863.6,10900.2,10473
23-05-2019 05:45,10900.6,10906.7,10725,10766,9391
23-05-2019 06:45,10764.95,10869.85,10680,10863,8821
23-05-2019 07:45,10865.5,10920,10837.65,10863.55,6711
23-05-2019 08:45,10872.4,10889.45,10781.05,10798.95,7261
23-05-2019 09:45,10799.65,10805,10757.5,10797.05,3489
24-05-2019 03:45,10813,10813,10660.8,10670.1,7462
24-05-2019 04:45,10674,10700,10630.7,10668.55,4540
24-05-2019 05:45,10673.55,10677.55,10620,10626.2,4916
24-05-2019 06:45,10626.2,10645.4,10592.3,10614.95,5294
24-05-2019 07:45,10610.2,10640,10601,10625.25,5343
24-05-2019 08:45,10625.25,10675,10619.9,10657.25,14880
24-05-2019 09:45,10657.25,10715,10635.2,10660.05,6847
27-05-2019 03:45,10747.8,10823.8,10700,10804.95,9975
27-05-2019 04:45,10805,10898.3,10761.4,10878.25,8003
27-05-2019 05:45,10877.5,10965.3,10872,10949.55,18024
27-05-2019 06:45,10949.6,10998.9,10941,10996.4,10832
27-05-2019 07:45,10998.95,11075,10996.25,11015.05,13087
27-05-2019 08:45,11020.4,11048.8,10990,11023.55,11923
27-05-2019 09:45,11019.25,11083,11000,11036.25,12399
28-05-2019 03:45,11037.75,11089.25,10950,10978.95,10890
28-05-2019 04:45,10978.8,11130,10974.5,11111.3,7830
28-05-2019 05:45,11111.5,11165,11095.05,11134.95,9776
28-05-2019 06:45,11131.25,11148.65,11108,11144,6449
28-05-2019 07:45,11144,11144.35,11072,11100.1,7738
28-05-2019 08:45,11100.1,11144.65,11074,11102.85,52510
28-05-2019 09:45,11098.5,11145,11098.5,11105.2,38218
29-05-2019 03:45,11125,11125,10987.45,11090,14513
29-05-2019 04:45,11086,11210,11086,11199.3,14734
29-05-2019 05:45,11199.1,11201.5,11166.7,11178.45,8910
29-05-2019 06:45,11178,11181.5,11130,11159,8128
29-05-2019 07:45,11153.9,11255,11152.9,11252.9,28096
29-05-2019 08:45,11252.95,11295.9,11160,11191,46794
29-05-2019 09:45,11190.05,11230,11185.05,11230,7454
30-05-2019 03:45,11182.5,11265.15,11182.15,11251.35,18464
30-05-2019 04:45,11250.75,11276,11215.55,11251.1,16944
30-05-2019 05:45,11256.1,11298.9,11236.15,11298.9,9759
30-05-2019 06:45,11298.9,11320,11283.8,11318.95,11114
30-05-2019 07:45,11317,11340,11295.35,11319.2,9935
30-05-2019 08:45,11319.2,11338.15,11286.35,11326.7,19160
30-05-2019 09:45,11326.7,11345,11302,11320.5,8020
31-05-2019 03:45,11319,11445,11319,11418.55,11728
31-05-2019 04:45,11418.5,11443.95,11400.25,11436.5,4178
31-05-2019 05:45,11436.5,11460,11384,11415.05,14141
31-05-2019 06:45,11415.45,11450,11412.8,11438.45,7434
31-05-2019 07:45,11441.45,11470,11405,11447.8,9621
31-05-2019 08:45,11450.35,11500,11439.65,11498.85,14469
31-05-2019 09:45,11498.85,11540,11484.7,11498.1,8493
03-06-2019 03:45,11500.05,11647,11500.05,11605.75,11736
03-06-2019 04:45,11601,11644,11560,11639.95,10660
03-06-2019 05:45,11633.6,11683.75,11630.8,11675,10051
03-06-2019 06:45,11675,11686.9,11664,11674.95,6834
03-06-2019 07:45,11674.3,11694,11663.15,11684.75,6846
03-06-2019 08:45,11684.75,11699,11645.35,11671.25,13019
03-06-2019 09:45,11671.15,11700,11671,11686.45,0
04-06-2019 03:45,11600.05,11665.55,11428,11445.6,17798
04-06-2019 04:45,11445.6,11518.8,11439.05,11488.2,9533
04-06-2019 05:45,11488.15,11518.85,11459,11469.65,12490
04-06-2019 06:45,11466.85,11562.65,11431.35,11514,24452
04-06-2019 07:45,11513.95,11549,11503,11535.05,7048
04-06-2019 08:45,11535.05,11545.1,11480.15,11500,12427
04-06-2019 09:45,11503.15,11620,11500,11552.35,12143
06-06-2019 03:45,11552.35,11668.15,11540.05,11630.2,16824
06-06-2019 04:45,11630.2,11667.2,11621.65,11660,12212
06-06-2019 05:45,11660,11664.8,11621,11650,5744
06-06-2019 06:45,11653.8,11684,11632,11657.75,4299
06-06-2019 07:45,11657.75,11675,11590,11608.2,26214
06-06-2019 08:45,11605,11630,11590.7,11620,10976
06-06-2019 09:45,11620.05,11620.05,11567.75,11603.3,0
07-06-2019 03:45,11610,11628,11480.5,11486,9440
07-06-2019 04:45,11486.4,11500,11475,11499.95,13423
07-06-2019 05:45,11500,11500,11452.1,11453,2661
07-06-2019 06:45,11457.85,11575,11451,11545,5779
07-06-2019 07:45,11545,11560.85,11466.4,11471.6,4242
07-06-2019 08:45,11475,11545.65,11470.4,11499.8,5193
07-06-2019 09:45,11499.75,11518,11474.25,11503.85,2966
10-06-2019 03:45,11478.55,11649,11470.05,11629.8,12926
10-06-2019 04:45,11632.85,11670,11612.5,11614.5,3696
10-06-2019 05:45,11613.4,11645,11605,11626.45,2548
10-06-2019 06:45,11626.7,11656,11605.5,11636.15,3978
10-06-2019 07:45,11631,11670,11631,11655,4389
10-06-2019 08:45,11651.75,11700,11637.95,11679,12770
10-06-2019 09:45,11680,11729,11671.65,11698.4,7853
11-06-2019 03:45,11761.9,11813.15,11700,11719.9,21544
11-06-2019 04:45,11719.9,11733.6,11582.55,11596.1,7966
11-06-2019 05:45,11596.1,11610,11578.6,11591.1,5324
11-06-2019 06:45,11609.95,11609.95,11498.1,11525.15,8050
11-06-2019 07:45,11525.15,11624.1,11525.05,11620.55,7999
11-06-2019 08:45,11620.5,11664.4,11611.7,11625.25,12820
11-06-2019 09:45,11625.95,11644.6,11571.8,11575.1,8444
12-06-2019 03:45,11651.25,11651.25,11565.8,11625.1,10654
12-06-2019 04:45,11632.3,11632.3,11545,11545,4433
12-06-2019 05:45,11545,11562.75,11505,11558.4,3688
12-06-2019 06:45,11559.9,11649.95,11545.45,11625.25,4324
12-06-2019 07:45,11626.1,11673,11617,11668.05,5341
12-06-2019 08:45,11673,11715,11652,11682.05,10443
12-06-2019 09:45,11678.85,11713.9,11675,11695.5,4403
13-06-2019 03:45,11620,11647,11588,11630,7350
13-06-2019 04:45,11630,11660.7,11602.05,11632.55,9836
13-06-2019 05:45,11632.45,11649.9,11592.2,11610.2,20143
13-06-2019 06:45,11610.3,11620,11570.05,11593,3867
13-06-2019 07:45,11586.3,11600,11577.2,11594.35,4526
13-06-2019 08:45,11600,11620,11577,11615.65,13177
13-06-2019 09:45,11615.7,11644.45,11602.6,11613.75,10187
14-06-2019 03:45,11615,11723.6,11615,11619,12920
14-06-2019 04:45,11633,11633.3,11590,11593,3368
14-06-2019 05:45,11593,11611,11580,11589.8,2502
14-06-2019 06:45,11580,11595.6,11570.25,11575.2,2690
14-06-2019 07:45,11571.3,11583.15,11524.3,11539.05,4119
14-06-2019 08:45,11534.85,11539.9,11472.15,11472.15,9941
14-06-2019 09:45,11472.15,11506.2,11451.1,11489,4992
17-06-2019 03:45,11558.95,11620.95,11466.9,11466.9,10594
17-06-2019 04:45,11466.05,11589,11460,11531.3,4545
17-06-2019 05:45,11531.3,11567.9,11499.55,11500,4133
17-06-2019 06:45,11500.65,11528.75,11492.1,11497.85,4447
17-06-2019 07:45,11497.45,11514.6,11480.05,11493.2,5801
17-06-2019 08:45,11491.2,11534.65,11458,11466.65,11535
17-06-2019 09:45,11466.65,11484,11436.1,11480.85,4666
18-06-2019 03:45,11542.3,11549.25,11300,11347.25,21977
18-06-2019 04:45,11347.25,11374.9,11325,11329.8,4401
18-06-2019 05:45,11327.65,11389.65,11320.1,11385,4766
18-06-2019 06:45,11385,11446.55,11384.9,11420.9,4295
18-06-2019 07:45,11419,11448.4,11397.8,11440.05,3825
18-06-2019 08:45,11440.05,11489.65,11421,11444,11536
18-06-2019 09:45,11447.9,11476.7,11431.05,11457.6,0
19-06-2019 03:45,11480,11569,11454.4,11547.55,7072
19-06-2019 04:45,11542.35,11580,11527.45,11546,13981
19-06-2019 05:45,11541.3,11622.15,11535.1,11621,15216
19-06-2019 06:45,11625,11640.7,11594.8,11601.25,3726
19-06-2019 07:45,11601.25,11641.6,11600,11635,6532
19-06-2019 08:45,11636.5,11636.5,11581.6,11618.7,18747
19-06-2019 09:45,11615.9,11650.05,11600.3,11611.7,4229
20-06-2019 03:45,11613.05,11640,11474.2,11627.8,12316
20-06-2019 04:45,11627.8,11665,11626.5,11655.7,6931
20-06-2019 05:45,11655.7,11690,11640.55,11659.9,13353
20-06-2019 06:45,11659.95,11690,11658.95,11689.95,9422
