Date,OpenMaruti,HighMaruti,LowMaruti,CloseMaruti,VolumeMaruti
25-11-2019 04:45,7139,7168,7110,7160,135729
25-11-2019 05:45,7149.7,7215,7145,7208,300373
25-11-2019 06:45,7178,7228.95,7174.3,7201.1,301632
25-11-2019 07:45,7197,7224.1,7196.75,7212.5,170028
25-11-2019 08:45,7216.05,7256.6,7196.15,7240,332759
25-11-2019 09:45,7240,7256.6,7206.4,7236.1,212121
26-11-2019 03:45,7241.25,7273.7,7210,7229.3,0
26-11-2019 04:45,7244,7246.25,7173.5,7204.4,139823
26-11-2019 05:45,7193,7218,7186.1,7213.5,106014
26-11-2019 06:45,7195.65,7246,7191.35,7229,161314
26-11-2019 07:45,7223,7239,7182,7186.9,155826
26-11-2019 08:45,7200.4,7202.15,7087.6,7123,598730
26-11-2019 09:45,7123.1,7130,7099.8,7127.2,275284
27-11-2019 03:45,7172.2,7250,7170.15,7243,0
27-11-2019 04:45,7226.85,7288.7,7213,7232.2,260121
27-11-2019 05:45,7227.45,7260,7215.55,7249,191048
27-11-2019 06:45,7250,7265.95,7230.6,7250,209081
27-11-2019 07:45,7253,7260,7215.25,7249,180688
27-11-2019 08:45,7252.5,7300,7215.25,7289.05,357453
27-11-2019 09:45,7289,7300,7280.1,7294.4,271096
28-11-2019 03:45,7299.75,7320,7255.65,7260,0
28-11-2019 04:45,7258,7279.9,7230,7247,89395
28-11-2019 05:45,7248.25,7287.9,7230,7266.5,146914
28-11-2019 06:45,7247.15,7287.9,7240.1,7250,170173
28-11-2019 07:45,7247.45,7250.1,7224,7249,90301
28-11-2019 08:45,7226.1,7270,7225,7261,150108
28-11-2019 09:45,7261,7270,7248.6,7261.25,168117
29-11-2019 03:45,7253.9,7272,7185,7200.25,0
29-11-2019 04:45,7190.75,7209,7150.6,7173,91681
29-11-2019 05:45,7166.95,7185,7132.25,7157.95,160157
29-11-2019 06:45,7150,7249.8,7132.25,7227.95,301792
29-11-2019 07:45,7236.1,7243.95,7194.05,7216.15,158865
29-11-2019 08:45,7209.85,7293.65,7206.3,7248.9,332984
29-11-2019 09:45,7248.05,7258.85,7228.2,7245.85,162204
02-12-2019 03:45,7290,7290.45,7180.9,7195.9,0
02-12-2019 04:45,7193.55,7222.95,7144.05,7158,121292
02-12-2019 05:45,7164,7188,7151,7163.5,158004
02-12-2019 06:45,7157,7177.85,7107.1,7134.7,172947
02-12-2019 07:45,7140,7156,7130,7143.95,103290
02-12-2019 08:45,7134,7148,7113.1,7143.05,157650
02-12-2019 09:45,7145,7159.95,7116.3,7139.35,169126
03-12-2019 03:45,7149.95,7230,7124.7,7222.6,0
03-12-2019 04:45,7204,7230,7167,7191,131865
03-12-2019 05:45,7195,7200,7150,7159.75,176997
03-12-2019 06:45,7164,7165,7068.85,7128.85,209754
03-12-2019 07:45,7120.6,7137.95,7104.05,7122,84628
03-12-2019 08:45,7123,7135,7081.7,7130.5,151954
03-12-2019 09:45,7130.5,7154.65,7122.15,7134,45818
04-12-2019 03:45,7128,7143,7071,7129,0
04-12-2019 04:45,7128.05,7170,7090.15,7135.25,144282
04-12-2019 05:45,7140.55,7148.8,7092,7100,196201
04-12-2019 06:45,7110.05,7112,7075.05,7085.55,122683
04-12-2019 07:45,7085,7093.6,7053.1,7075,133192
04-12-2019 08:45,7085.05,7105.85,7065.05,7076.95,245800
04-12-2019 09:45,7075.8,7097,7062.95,7076.1,197025
05-12-2019 03:45,7097.9,7125.15,7076.1,7112.9,0
05-12-2019 04:45,7099,7125.15,7057.1,7074.25,86489
05-12-2019 05:45,7098.25,7099,7013.25,7045.9,245859
05-12-2019 06:45,7053.3,7063.95,7025.1,7035.45,126684
05-12-2019 07:45,7033.65,7050,7013.2,7026.5,91852
05-12-2019 08:45,7039.95,7040.2,7006.05,7023,153335
05-12-2019 09:45,7022.05,7025,6990.55,6995,70564
06-12-2019 03:45,7010,7049.05,6992.15,7016,0
06-12-2019 04:45,7045.6,7049.05,6952.9,6977,132413
06-12-2019 05:45,6962,6985,6936.2,6942,175282
06-12-2019 06:45,6953.05,6959.6,6912.5,6926.05,99683
06-12-2019 07:45,6945.9,6947.25,6892.55,6902,170810
06-12-2019 08:45,6917,6921.6,6864.1,6882,321782
06-12-2019 09:45,6880,6892.45,6875,6886.75,62037
09-12-2019 03:45,7006.7,7082.5,6970,7070,0
09-12-2019 04:45,7022.85,7108,7019.05,7063.85,264361
09-12-2019 05:45,7098.65,7100.65,7017.4,7028,428735
09-12-2019 06:45,7034.55,7035,6958.4,6998,505806
09-12-2019 07:45,7010.25,7021.35,6976,6984.4,205149
09-12-2019 08:45,6976,7014.8,6976,6989.2,312715
09-12-2019 09:45,6987.55,7016.25,6981.5,6994.75,232363
10-12-2019 03:45,7015,7048.8,6992,7015.9,0
10-12-2019 04:45,7006.35,7031.45,6905,6938,194611
10-12-2019 05:45,6931,6969,6905,6960.35,205849
10-12-2019 06:45,6955.35,7006.25,6951.2,6968,211971
10-12-2019 07:45,6962.1,6978,6940.05,6943.9,139287
10-12-2019 08:45,6949.2,6964.8,6923,6957.85,193634
10-12-2019 09:45,6958.55,6990.65,6940.15,6963.65,156307
11-12-2019 03:45,6999,7025,6966.2,7008.2,0
11-12-2019 04:45,6998,7033.4,6980.3,6992.6,147071
11-12-2019 05:45,6999.7,7004,6955.2,6976.5,124875
11-12-2019 06:45,6963,6998.25,6962,6988,81452
11-12-2019 07:45,6979.55,7008.5,6975,6982.05,113099
11-12-2019 08:45,6994.05,7000,6959,6999.55,155530
11-12-2019 09:45,6999.55,7000,6970,6985.85,57538
12-12-2019 03:45,7030,7045.95,7003.6,7010,0
12-12-2019 04:45,7021,7022.6,6985,6989,95336
12-12-2019 05:45,6992.95,7001,6975.5,6997,154922
12-12-2019 06:45,6995,7014.7,6981.05,6995.75,308280
12-12-2019 07:45,6999.8,7003.75,6992,7000,106951
12-12-2019 08:45,6998.85,7009.55,6986,7002,532257
12-12-2019 09:45,7004,7011.5,6986,6999.8,240853
13-12-2019 03:45,7030.15,7104.35,7030.15,7102,0
13-12-2019 04:45,7079.5,7145.4,7076.8,7115,162649
13-12-2019 05:45,7135.3,7137.95,7081,7108.5,306963
13-12-2019 06:45,7090,7122.05,7088.5,7106.15,178862
13-12-2019 07:45,7115.65,7145,7099.2,7130,217316
13-12-2019 08:45,7128.95,7238,7118.1,7238,491516
13-12-2019 09:45,7238.3,7249,7163.25,7214.95,547341
16-12-2019 03:45,7242,7242,7180.05,7209,0
16-12-2019 04:45,7196.05,7257.25,7153.45,7167.5,230694
16-12-2019 05:45,7167.9,7180.05,7145.4,7156.6,127856
16-12-2019 06:45,7169,7172.8,7140.35,7167.85,115846
16-12-2019 07:45,7164,7187.95,7160,7178.85,127655
16-12-2019 08:45,7170,7198,7132,7138.45,192898
16-12-2019 09:45,7137.45,7140,7125,7130,62972
17-12-2019 03:45,7211.75,7276.45,7202.25,7244.3,0
17-12-2019 04:45,7246.65,7259.5,7190.5,7199,138342
17-12-2019 05:45,7236.5,7247.9,7166,7190,305620
17-12-2019 06:45,7198.65,7198.7,7172.4,7186.5,123512
17-12-2019 07:45,7186.6,7200,7181.05,7188,150836
17-12-2019 08:45,7198.4,7198.95,7180,7198.4,189956
17-12-2019 09:45,7198.45,7204.7,7186.65,7190,124377
18-12-2019 03:45,7220,7247.65,7190.15,7224.9,0
18-12-2019 04:45,7223.95,7226.9,7180,7185,146796
18-12-2019 05:45,7195.4,7213,7165,7179.55,267297
18-12-2019 06:45,7179.7,7209.5,7166.05,7187.2,205767
18-12-2019 07:45,7191.05,7209.5,7180,7196.05,124398
18-12-2019 08:45,7195.85,7243.4,7192,7232.75,267705
18-12-2019 09:45,7230.35,7254.8,7225,7240.65,208082
19-12-2019 03:45,7248.9,7277.9,7190.05,7270.25,0
19-12-2019 04:45,7218,7310,7213.05,7300,235316
19-12-2019 05:45,7298,7304.6,7252.8,7263.6,460233
19-12-2019 06:45,7262.05,7284.9,7256,7269.95,162524
19-12-2019 07:45,7278.35,7280,7262.8,7267.5,116167
19-12-2019 08:45,7274.3,7283.6,7226.8,7244.15,259869
19-12-2019 09:45,7244.65,7258.1,7226.8,7230,190374
20-12-2019 03:45,7249,7303.5,7243.6,7281.7,0
20-12-2019 04:45,7292,7299.65,7235,7246.85,131405
20-12-2019 05:45,7268.1,7272.5,7235,7259.5,149565
20-12-2019 06:45,7246,7260,7245,7253.65,68858
20-12-2019 07:45,7260,7260,7233.5,7259.3,119147
20-12-2019 08:45,7245,7280,7242.65,7250.05,252843
20-12-2019 09:45,7250.1,7270,7248,7249.35,84226
23-12-2019 03:45,7275,7337.9,7255,7312,0
23-12-2019 04:45,7283,7341.9,7282.8,7325,112690
23-12-2019 05:45,7324.8,7350,7318.55,7344.6,244391
23-12-2019 06:45,7346.9,7368.95,7320,7332,215694
23-12-2019 07:45,7348.85,7353.25,7305.8,7329.95,197120
23-12-2019 08:45,7337,7366.6,7317.4,7359,229159
23-12-2019 09:45,7358.45,7378.6,7358.25,7368,89836
24-12-2019 03:45,7392.85,7415,7364,7390.15,0
24-12-2019 04:45,7393,7420,7385,7398,133914
24-12-2019 05:45,7410.5,7417,7395,7406,111931
24-12-2019 06:45,7406,7406.95,7371.05,7389.45,207101
24-12-2019 07:45,7385,7394,7306.6,7348,335006
24-12-2019 08:45,7337,7358.3,7315.05,7332,246495
24-12-2019 09:45,7332,7345,7311.35,7327.8,160551
26-12-2019 03:45,7330,7343.45,7310,7318.1,0
26-12-2019 04:45,7318.85,7330.55,7282.6,7297.25,88788
26-12-2019 05:45,7294.95,7300.55,7280.65,7290.95,146894
26-12-2019 06:45,7288,7294,7271,7275,96915
26-12-2019 07:45,7277,7286.9,7271,7273.25,100723
26-12-2019 08:45,7278,7282,7222,7241.4,199351
26-12-2019 09:45,7243.25,7260.8,7222,7240.9,194281
27-12-2019 03:45,7267.95,7314.8,7251.5,7293,0
27-12-2019 04:45,7292,7322.4,7283,7308,77105
27-12-2019 05:45,7303.65,7308,7285.95,7291.65,87165
27-12-2019 06:45,7292.9,7294,7261.15,7265.3,129856
27-12-2019 07:45,7267,7333.85,7264,7312,329290
27-12-2019 08:45,7310,7368.5,7290,7351,202185
27-12-2019 09:45,7351.55,7368.5,7296.05,7344.9,172582
30-12-2019 03:45,7370,7413.3,7352.9,7384,0
30-12-2019 04:45,7380,7396.05,7370.3,7378,58730
30-12-2019 05:45,7375,7380,7350.3,7369.95,231963
30-12-2019 06:45,7370,7379.75,7365,7377,144314
30-12-2019 07:45,7373.3,7383,7372,7378,137508
30-12-2019 08:45,7379.55,7425.15,7353.6,7419.05,285048
30-12-2019 09:45,7419.05,7425.15,7392,7416.25,230405
31-12-2019 03:45,7409.6,7412.5,7370.45,7375.05,0
31-12-2019 04:45,7382.5,7388.15,7355.25,7368,80583
31-12-2019 05:45,7360,7374.95,7355.25,7365.7,143588
31-12-2019 06:45,7367.5,7395,7362,7375.95,150155
31-12-2019 07:45,7380,7399.95,7369.55,7392,114940
31-12-2019 08:45,7380.25,7399.95,7362.05,7369.45,191655
31-12-2019 09:45,7369.9,7381.45,7358,7370,69113
01-01-2020 03:45,7383.95,7409.85,7360,7370.05,0
01-01-2020 04:45,7370.45,7391.25,7303.5,7345,183506
01-01-2020 05:45,7349.9,7356.55,7303.5,7338.9,229397
01-01-2020 06:45,7333,7347.9,7289.6,7329.5,174059
01-01-2020 07:45,7317.95,7333,7310.25,7313.1,69409
01-01-2020 08:45,7329,7330,7301,7314.95,135056
01-01-2020 09:45,7313.15,7320,7300.8,7307.95,73719
02-01-2020 03:45,7327.6,7348,7312.8,7334.3,0
02-01-2020 04:45,7337,7359.35,7321.35,7329,108386
02-01-2020 05:45,7330,7354.6,7325.55,7351.95,244569
02-01-2020 06:45,7337.9,7368,7335.1,7345.35,159921
02-01-2020 07:45,7354,7359.9,7341.2,7347,89541
02-01-2020 08:45,7350.05,7351,7330.05,7338.95,145279
02-01-2020 09:45,7338.1,7339,7315,7316,60166
03-01-2020 03:45,7325,7325,7281,7308.95,0
03-01-2020 04:45,7305,7331.6,7292.3,7299,83109
03-01-2020 05:45,7296.45,7300,7255,7268,208065
03-01-2020 06:45,7273.5,7275,7255,7267.75,91520
03-01-2020 07:45,7262,7270,7235,7242.65,101468
03-01-2020 08:45,7247.45,7263.95,7226,7260.1,160272
03-01-2020 09:45,7262,7274.25,7235,7254.25,169556
06-01-2020 03:45,7204.15,7204.15,7080,7106.6,0
06-01-2020 04:45,7117,7120,7088.6,7093.5,65075
06-01-2020 05:45,7104.4,7106.05,7055,7060,223314
06-01-2020 06:45,7068.1,7068.1,7036.2,7054.55,200984
06-01-2020 07:45,7048.05,7060,7040.25,7043.75,155327
06-01-2020 08:45,7041.6,7059.9,7026.5,7044.7,254606
06-01-2020 09:45,7044.7,7047,7030,7042.4,170710
07-01-2020 03:45,7106.9,7163.55,7104.05,7135.6,0
07-01-2020 04:45,7141.3,7143,7072,7073.1,104430
07-01-2020 05:45,7093.9,7100,7051.75,7070.95,184404
07-01-2020 06:45,7061.45,7076,7035.1,7048.65,91324
07-01-2020 07:45,7074,7074,7026.4,7063,152533
07-01-2020 08:45,7059.4,7095,7044,7074.3,161109
07-01-2020 09:45,7075,7084.65,7064.9,7073.6,170113
08-01-2020 03:45,7055.95,7116.65,6987.1,7054,0
08-01-2020 04:45,7052,7080,7015.75,7028.6,117119
08-01-2020 05:45,7028,7030,7012.45,7018,142917
08-01-2020 06:45,7019.95,7024.85,7000.05,7006,191417
08-01-2020 07:45,7020,7044.8,6990.05,7027,197492
08-01-2020 08:45,7019,7049.95,7015.5,7039.1,312206
08-01-2020 09:45,7039,7042,7027.05,7030,40843
09-01-2020 03:45,7143.15,7148.85,7102,7122,0
09-01-2020 04:45,7132.9,7202.75,7116,7172,181593
09-01-2020 05:45,7191.85,7202.75,7155.55,7174,165661
09-01-2020 06:45,7175,7200,7172,7199,160240
09-01-2020 07:45,7190.4,7203.9,7160.85,7187.1,194843
09-01-2020 08:45,7176.15,7238,7176,7229.25,295975
09-01-2020 09:45,7227.8,7240,7195.3,7227.9,195039
10-01-2020 03:45,7260.35,7310,7234.4,7298.05,0
10-01-2020 04:45,7293,7327,7289,7314.75,98374
10-01-2020 05:45,7299,7318.95,7291.2,7296.6,156446
10-01-2020 06:45,7296.75,7300,7281.2,7293.65,102539
10-01-2020 07:45,7295.95,7297.25,7261.1,7282.6,163967
10-01-2020 08:45,7284.9,7349.9,7264,7337.1,273525
10-01-2020 09:45,7337.7,7349.9,7284.95,7330.5,298314
13-01-2020 03:45,7332,7369.95,7304.45,7320.35,0
13-01-2020 04:45,7318.65,7357.6,7308,7338.9,68702
13-01-2020 05:45,7332,7352.65,7290.9,7311.45,125346
13-01-2020 06:45,7315,7318,7279.8,7294,133399
13-01-2020 07:45,7297.7,7334.4,7279.8,7315,194395
13-01-2020 08:45,7323.15,7355.9,7308.8,7339.65,144715
13-01-2020 09:45,7339.65,7368.15,7332.75,7352.7,141881
14-01-2020 03:45,7357.6,7400,7325.6,7389.8,0
14-01-2020 04:45,7375.4,7412.35,7366,7373.75,302164
14-01-2020 05:45,7383.9,7385,7370,7374,82214
14-01-2020 06:45,7373.2,7375,7356.5,7367.3,134982
14-01-2020 07:45,7373,7375,7351.75,7360,90841
14-01-2020 08:45,7356,7399,7351.8,7385,208182
14-01-2020 09:45,7384.75,7395,7377.7,7388,47307
15-01-2020 03:45,7386.8,7388.35,7353,7375,0
15-01-2020 04:45,7369.1,7415.7,7365.65,7399,95573
15-01-2020 05:45,7401.6,7402,7387.8,7393,195734
15-01-2020 06:45,7398,7410,7390,7405,96714
15-01-2020 07:45,7394.9,7440,7391.5,7419.85,235860
15-01-2020 08:45,7420,7484,7410,7483,248432
15-01-2020 09:45,7483.2,7504.95,7474,7482,76947
16-01-2020 03:45,7456.5,7520,7456.5,7508,0
16-01-2020 04:45,7489.9,7520,7467.05,7472,78055
16-01-2020 05:45,7500.75,7500.8,7444.9,7455.55,140532
16-01-2020 06:45,7478.9,7478.9,7424,7437,150883
16-01-2020 07:45,7434.95,7454,7421.2,7424.8,94070
16-01-2020 08:45,7429.15,7469.4,7421.55,7467.9,225787
16-01-2020 09:45,7468,7490,7434.15,7462.65,282145
17-01-2020 03:45,7469,7506.85,7433.1,7500,0
17-01-2020 04:45,7501,7518.9,7452.95,7489.5,107058
17-01-2020 05:45,7484.45,7500.2,7481,7485.15,115762
17-01-2020 06:45,7486,7487,7470,7472.05,77827
17-01-2020 07:45,7471,7490,7470,7485,100875
17-01-2020 08:45,7485.9,7506.8,7478.1,7502.8,344599
17-01-2020 09:45,7503.2,7565.85,7478.1,7520.15,394994
20-01-2020 03:45,7521.35,7529.5,7489.9,7496,0
20-01-2020 04:45,7501.8,7512.2,7450,7478.65,81675
20-01-2020 05:45,7485.95,7490,7458,7464.45,87312
20-01-2020 06:45,7465,7465,7440,7442,74260
20-01-2020 07:45,7451.95,7454,7441,7443.8,90417
20-01-2020 08:45,7447.4,7469,7422.4,7447.95,114159
20-01-2020 09:45,7450,7469,7429,7449.6,134485
21-01-2020 03:45,7410,7434.65,7381.45,7426,0
21-01-2020 04:45,7420,7434.65,7340,7359.7,93013
21-01-2020 05:45,7362.4,7371.7,7348,7350.8,66389
21-01-2020 06:45,7355,7360,7334.25,7355.95,102420
21-01-2020 07:45,7350,7359.95,7335,7348.5,64747
21-01-2020 08:45,7349.95,7355.95,7291,7298.15,143038
21-01-2020 09:45,7300,7340,7290,7302.65,189763
22-01-2020 03:45,7340,7373.8,7187.4,7187.4,0
22-01-2020 04:45,7226.85,7226.85,7125,7149,246549
22-01-2020 05:45,7136.25,7160,7130,7142.2,218123
22-01-2020 06:45,7150,7150,7115,7129,240439
22-01-2020 07:45,7122.95,7137,7107.95,7117.7,218660
22-01-2020 08:45,7125,7152.15,7110.1,7133.55,289025
22-01-2020 09:45,7133,7145,7125,7140,86745
23-01-2020 03:45,7150,7220,7124.35,7174.15,0
23-01-2020 04:45,7192.05,7195,7141.55,7150.1,95586
23-01-2020 05:45,7170.6,7175.95,7140,7150.15,160137
23-01-2020 06:45,7148.95,7174.95,7146,7168,89944
23-01-2020 07:45,7160,7174.95,7132.85,7138,96889
23-01-2020 08:45,7162,7169.9,7132.85,7155.05,134718
23-01-2020 09:45,7151.05,7156.95,7126,7133.85,51988
24-01-2020 03:45,7148.8,7198,7132,7185,0
24-01-2020 04:45,7176,7210,7155,7160,101319
24-01-2020 05:45,7170.3,7172,7145,7157.8,150390
24-01-2020 06:45,7159.4,7165.4,7115.65,7144.4,230642
24-01-2020 07:45,7127.2,7151.95,7127.2,7142,112839
24-01-2020 08:45,7140,7145,7120,7128,177457
24-01-2020 09:45,7128,7139.7,7122,7130,56420
27-01-2020 03:45,7108,7174.55,7063.4,7164.85,0
27-01-2020 04:45,7133,7188.4,7126.7,7178.15,67594
27-01-2020 05:45,7154.95,7219.95,7153,7217.55,188442
27-01-2020 06:45,7205,7225,7181,7214.45,118688
27-01-2020 07:45,7200.85,7215.9,7165.05,7178.85,188248
27-01-2020 08:45,7175.95,7180,7146.1,7159.05,155002
27-01-2020 09:45,7157,7160,7122.5,7148.8,109467
28-01-2020 03:45,7173,7219.7,7126.45,7162.95,0
28-01-2020 04:45,7191.5,7201.5,7110.55,7117.05,109676
28-01-2020 05:45,7158.2,7159,7110.55,7134.35,167271
28-01-2020 06:45,7130.55,7135,7100.65,7126.5,158801
28-01-2020 07:45,7120,7135,7027.2,7038,1063052
28-01-2020 08:45,7087.25,7087.25,6964.55,6999.15,878916
28-01-2020 09:45,6999,7002.95,6982.8,6999,111054
29-01-2020 03:45,7020,7115,7020,7095,0
29-01-2020 04:45,7097,7115,7020.45,7043,176932
29-01-2020 05:45,7048.95,7055.4,7040,7048.8,126257
29-01-2020 06:45,7049.95,7050.4,7022.7,7027.5,164285
29-01-2020 07:45,7035,7036.75,6975.55,7014.05,331599
29-01-2020 08:45,7015.55,7029,6992,7004.85,193198
29-01-2020 09:45,7005,7025,7001,7010.3,169033
30-01-2020 03:45,7010.3,7049,6983.7,7020.9,0
30-01-2020 04:45,7031,7034.2,6991.45,6996,70566
30-01-2020 05:45,6999.15,7047,6986.75,7033.95,220517
30-01-2020 06:45,7017.25,7047,7001.1,7017.8,93654
30-01-2020 07:45,7014,7034.95,6994.45,7000.65,146006
30-01-2020 08:45,7014.45,7031,6994.45,7020,124475
30-01-2020 09:45,7020,7029.9,7010.1,7020.45,112500
31-01-2020 03:45,7040,7061.9,7026.85,7035,0
31-01-2020 04:45,7038.95,7057.6,7004,7012.1,80303
31-01-2020 05:45,7019.45,7032.95,6925,6948.1,348529
31-01-2020 06:45,6948.5,6977,6925,6948,255754
31-01-2020 07:45,6948,6998,6940,6993.05,183690
31-01-2020 08:45,6956.5,6999,6900,6907.95,284139
31-01-2020 09:45,6908,6950,6896.05,6932,94840
03-02-2020 03:45,6781.5,6938,6781.5,6917.5,0
03-02-2020 04:45,6880,6990,6876.3,6985,185249
03-02-2020 05:45,6970.1,7003.15,6931.35,6936.75,266509
03-02-2020 06:45,6945.9,7009.6,6924,6978.9,208508
03-02-2020 07:45,6992.6,6998.15,6951,6988,176055
03-02-2020 08:45,6972.25,7043.05,6963,7008.4,253080
03-02-2020 09:45,7006.4,7035,7000,7011.3,156848
04-02-2020 03:45,7019,7116,7001,7110,0
04-02-2020 04:45,7076,7129.75,7073,7094,119331
04-02-2020 05:45,7099.05,7133.65,7090.05,7130,176785
04-02-2020 06:45,7111.25,7188.05,7100,7178.6,351665
04-02-2020 07:45,7148.9,7190,7148,7188,231825
04-02-2020 08:45,7180.5,7215,7173.2,7198.3,268019
04-02-2020 09:45,7198.65,7215,7190.4,7199.6,221847
05-02-2020 03:45,7220,7229,7128,7131,0
05-02-2020 04:45,7142.9,7153.05,7092,7100.45,108765
05-02-2020 05:45,7115.05,7121.95,7051.05,7063,181669
05-02-2020 06:45,7073,7094,7025.8,7038.95,180131
05-02-2020 07:45,7058,7063.25,7025.8,7047.9,138339
05-02-2020 08:45,7050,7063.25,7026.7,7040.95,188275
05-02-2020 09:45,7043.2,7050,7030.45,7048.85,59920
06-02-2020 03:45,7075.35,7120.35,7066.55,7075.3,0
06-02-2020 04:45,7078.25,7099,7029,7030,101900
06-02-2020 05:45,7055.1,7080,7010,7052.8,283116
06-02-2020 06:45,7075,7075,7030,7038.3,214948
06-02-2020 07:45,7047.15,7050,6976.8,6999.2,281601
06-02-2020 08:45,6992.85,7060,6988,7025.05,346091
06-02-2020 09:45,7028,7033.2,7006.45,7014,59551
07-02-2020 03:45,7038.5,7045.85,6982.5,6996.95,0
07-02-2020 04:45,7008,7009,6940,6956,120185
07-02-2020 05:45,6964.9,6974,6940,6950,120338
07-02-2020 06:45,6955.8,6974.6,6935,6963.75,166354
07-02-2020 07:45,6961,6992.95,6956,6972.9,145629
07-02-2020 08:45,6969.05,6988.1,6965,6971,212618
07-02-2020 09:45,6970.05,6979.75,6960.8,6967,53339
10-02-2020 03:45,6976,6988.25,6885,6897.5,0
10-02-2020 04:45,6899,6918.2,6871.5,6913.2,80941
10-02-2020 05:45,6894.5,6944.95,6890,6922.55,144357
10-02-2020 06:45,6926.7,6944.95,6880,6884.4,130224
10-02-2020 07:45,6905.1,6908.95,6853.2,6871,170128
10-02-2020 08:45,6862.3,6902,6851.1,6900,171313
10-02-2020 09:45,6900,6910.45,6857.9,6892.9,152008
11-02-2020 03:45,6939.65,7019,6928.3,7017.25,0
11-02-2020 04:45,6993.95,7049.75,6989.25,7036.15,112768
11-02-2020 05:45,7017.8,7078,7017.25,7066,289025
11-02-2020 06:45,7067.75,7089,7065,7074,198252
11-02-2020 07:45,7074,7078.85,7043,7064.2,152183
11-02-2020 08:45,7070.95,7073.5,7030,7035.6,164110
11-02-2020 09:45,7035.45,7052.95,7020,7033.75,165982
12-02-2020 03:45,7055.1,7110,7025.95,7068.05,0
12-02-2020 04:45,7038,7089.55,7038,7088,60519
12-02-2020 05:45,7073.25,7089.55,7041,7048,158348
12-02-2020 06:45,7049.85,7085,7042,7070.9,90790
12-02-2020 07:45,7048,7085,7043.5,7048.1,127362
12-02-2020 08:45,7050.2,7056.95,7009,7045.95,180032
12-02-2020 09:45,7046,7052.1,7032.4,7043.3,126609
13-02-2020 03:45,7050,7054.85,6950,6963.05,0
13-02-2020 04:45,6953.25,6976.45,6930.1,6955,96065
13-02-2020 05:45,6949,6960,6935,6938,105771
13-02-2020 06:45,6939.8,6952.5,6925,6946.8,121310
13-02-2020 07:45,6950,6979.25,6935,6960,203808
13-02-2020 08:45,6962.95,7015,6958,7005.6,330211
13-02-2020 09:45,7005.55,7017.5,6980.15,7005.05,185604
14-02-2020 03:45,7001.2,7056.65,6991.65,7038,0
14-02-2020 04:45,7033,7087.9,6967.85,6983,172720
14-02-2020 05:45,7019.95,7021.9,6953.7,6967.1,232217
14-02-2020 06:45,6970,6987.95,6955.05,6962,72148
14-02-2020 07:45,6974,6980,6941,6946,88221
14-02-2020 08:45,6962.2,6969,6901,6913,183614
14-02-2020 09:45,6912.95,6918.85,6904,6914,52418
17-02-2020 03:45,6923,6962,6880,6950,0
17-02-2020 04:45,6943,6961.6,6915.85,6942,201229
17-02-2020 05:45,6931.6,6978.95,6918,6956.15,135376
17-02-2020 06:45,6960,6961,6920,6930.1,84424
17-02-2020 07:45,6932.15,6935.9,6880,6910,128582
17-02-2020 08:45,6907.15,6919.05,6887.85,6904.8,108061
18-02-2020 03:45,6925,6925,6790,6801.35,204331
18-02-2020 04:45,6804.95,6812.85,6760,6775,435082
18-02-2020 05:45,6779.7,6795,6736.3,6750.6,246992
18-02-2020 06:45,6766,6779,6736.3,6768.6,160727
18-02-2020 07:45,6767.05,6785,6750,6775.05,99312
18-02-2020 08:45,6785,6788,6762,6785.35,277823
18-02-2020 09:45,6785.55,6797.95,6773.8,6794.65,83141
19-02-2020 03:45,6840.7,6854.9,6709.05,6711.05,242721
19-02-2020 04:45,6767.55,6775,6635,6676,263293
19-02-2020 05:45,6676.6,6721.6,6674,6716,227533
19-02-2020 06:45,6716,6762,6704,6751.25,266236
19-02-2020 07:45,6745.65,6764.35,6734,6747.45,173113
19-02-2020 08:45,6749,6776.6,6741.5,6756.5,242390
19-02-2020 09:45,6756.5,6772.6,6750,6763,66221
20-02-2020 03:45,6762,6805.25,6754.55,6779.25,64276
20-02-2020 04:45,6784,6798.9,6771.1,6778,87130
20-02-2020 05:45,6776.15,6789.45,6775,6781.65,145580
20-02-2020 06:45,6781.75,6790,6777.05,6786.5,100715
20-02-2020 07:45,6782.55,6787,6720.15,6774.25,270130
20-02-2020 08:45,6773.1,6784,6741,6762.8,163424
20-02-2020 09:45,6763,6769.9,6740.1,6757.6,164266
24-02-2020 03:45,6705.05,6710,6580.95,6632.1,0
24-02-2020 04:45,6625,6642.75,6595,6608.5,107714
24-02-2020 05:45,6610.5,6617,6534.1,6557.95,440863
24-02-2020 06:45,6550.8,6575.05,6536,6546.05,168382
24-02-2020 07:45,6552.4,6553.7,6522.3,6536.75,222069
24-02-2020 08:45,6529.95,6542.55,6454,6465.05,360248
24-02-2020 09:45,6466,6479,6446.15,6475,131208
25-02-2020 03:45,6505.35,6510,6418.8,6443.7,163735
25-02-2020 04:45,6455,6480.95,6418.8,6480.05,138917
25-02-2020 05:45,6448.5,6490,6444.65,6477.95,209933
25-02-2020 06:45,6475,6498,6446.2,6460.2,225918
25-02-2020 07:45,6472.2,6475,6402,6411.95,175746
25-02-2020 08:45,6437.1,6438.4,6380.1,6416.5,328431
25-02-2020 09:45,6416.5,6436.8,6399.9,6414.55,171379
26-02-2020 03:45,6352.05,6365.85,6313.75,6333.75,120113
26-02-2020 04:45,6349.5,6349.5,6281,6289.7,201012
