Date,OpenTechm,HighTechm,LowTechm,CloseTechm,VolumeTechm
01-11-2019 03:45,740.95,753.9,0,749,0
01-11-2019 04:45,751.3,754.55,745.45,746.55,818487
01-11-2019 05:45,750.5,752.75,743.2,750.55,851993
01-11-2019 06:45,750.8,753.9,749.4,752.8,688500
01-11-2019 07:45,750.65,757.8,750.45,757.4,1200012
01-11-2019 08:45,753.15,763.9,752.5,760.2,2343597
01-11-2019 09:45,760.2,763.9,758.25,760.45,1071139
04-11-2019 03:45,760.85,773.8,757.65,772.1,0
04-11-2019 04:45,772,776.7,766.5,775.9,793384
04-11-2019 05:45,771.3,777.6,767.2,770.7,1502698
04-11-2019 06:45,770.95,772.4,759.65,759.75,1245742
04-11-2019 07:45,763.95,764.65,753.55,760.25,1432994
04-11-2019 08:45,754,770,753.7,769.8,1090324
04-11-2019 09:45,769.8,771,765.35,769.5,733034
05-11-2019 03:45,771.85,775.55,767.3,772.75,0
05-11-2019 04:45,772.7,774.15,767.1,769.35,411414
05-11-2019 05:45,769.8,770.5,764.8,769.95,554200
05-11-2019 06:45,768.25,774,767.75,769.05,752275
05-11-2019 07:45,769.75,771,767,768.9,931168
05-11-2019 08:45,770.15,774.65,767,773,1695486
05-11-2019 09:45,772.9,774.85,771.3,773.25,833556
06-11-2019 03:45,779.55,783.6,768.15,775.45,1700594
06-11-2019 04:45,778.75,778.75,770.1,774.5,1284130
06-11-2019 05:45,774.8,777,771.7,774.5,1182540
06-11-2019 06:45,775.2,777.2,773.15,776,842714
06-11-2019 07:45,775.8,777.2,773.15,773.7,997985
06-11-2019 08:45,776.15,776.2,770.55,774.3,1841083
06-11-2019 09:45,774.3,775.2,769,770.7,585000
07-11-2019 03:45,774,774,768.7,769.25,0
07-11-2019 04:45,771,773.4,765.05,772.4,372135
07-11-2019 05:45,770.85,773.4,769.9,770.8,555837
07-11-2019 06:45,772.5,772.5,766.45,770.05,547099
07-11-2019 07:45,770.65,772.2,768.55,771.8,406076
07-11-2019 08:45,771.9,772,767.45,770.1,632960
07-11-2019 09:45,770.15,770.95,767.45,769.7,514533
08-11-2019 03:45,772,777.85,771,773.25,0
08-11-2019 04:45,773.45,774.5,771.05,772.8,177828
08-11-2019 05:45,772.7,774,772,772.45,162685
08-11-2019 06:45,772.2,773.65,770.45,772,1295226
08-11-2019 07:45,771,772.85,770.75,771.45,713237
08-11-2019 08:45,771.3,772.7,770.3,771,788544
08-11-2019 09:45,770.8,772.65,770.3,772,217488
11-11-2019 03:45,770,774.2,770,772,0
11-11-2019 04:45,772,772,769.75,770.9,131604
11-11-2019 05:45,770.85,771,768.4,770.75,228384
11-11-2019 06:45,770.05,771.4,769.25,771.25,277998
11-11-2019 07:45,770.4,772.95,769.5,771.6,389582
11-11-2019 08:45,772,772.05,769.9,771.05,572599
11-11-2019 09:45,771,771.4,768.5,769.5,111114
13-11-2019 03:45,768,773.8,766.3,767.7,0
13-11-2019 04:45,770.5,770.55,761.3,763.7,177072
13-11-2019 05:45,767.35,767.35,757.65,758.35,343647
13-11-2019 06:45,760,760.6,758.15,759.45,167164
13-11-2019 07:45,759.55,760.6,746.4,751.3,773592
13-11-2019 08:45,749.05,759,749,757.6,883540
13-11-2019 09:45,757.8,758.3,754,754.1,402771
14-11-2019 03:45,755.9,763.4,750,750,0
14-11-2019 04:45,753.8,755.15,748.3,751.65,302154
14-11-2019 05:45,751.95,755.15,751.45,752.4,510993
14-11-2019 06:45,752.15,758.15,751,752,622001
14-11-2019 07:45,753.9,756.9,751,756.6,442644
14-11-2019 08:45,753.5,759.95,753.45,757.35,907310
14-11-2019 09:45,757.35,762.6,757.1,760.9,208336
15-11-2019 03:45,758.9,763.25,752.5,753.65,0
15-11-2019 04:45,757.05,757.05,749.3,751.6,319605
15-11-2019 05:45,749.6,754,749.45,752.5,288737
15-11-2019 06:45,753.5,755.55,751.45,754.7,367050
15-11-2019 07:45,754.75,756.2,753.8,755.25,245416
15-11-2019 08:45,754.6,755.85,750.25,753.15,387359
15-11-2019 09:45,753.15,753.5,750.25,751.95,528104
18-11-2019 03:45,752,758.3,752,754,0
18-11-2019 04:45,755.95,756,753.4,755.55,232540
18-11-2019 05:45,754.45,756,751.45,751.6,339300
18-11-2019 06:45,754,754.95,748.9,752.3,804435
18-11-2019 07:45,753.1,754,749.75,753.05,654156
18-11-2019 08:45,752.6,753.5,747.55,751.35,864107
18-11-2019 09:45,751.75,755.55,748.1,751.8,556320
19-11-2019 03:45,754,766,752,762.2,0
19-11-2019 04:45,762.75,764.4,761.55,762.1,262812
19-11-2019 05:45,763.5,763.9,760.3,762.05,536776
19-11-2019 06:45,762.65,763,760.7,761.6,439210
19-11-2019 07:45,761.35,764.25,761.1,763.5,558287
19-11-2019 08:45,763.1,764,762.3,762.95,644936
19-11-2019 09:45,762.95,764.55,762.3,763.15,847733
20-11-2019 03:45,764.5,767.4,755.95,767,0
20-11-2019 04:45,763.2,768.5,760.8,761.65,232448
20-11-2019 05:45,762.9,763.9,761,763.7,268813
20-11-2019 06:45,762.05,764.65,761.9,764.25,732580
20-11-2019 07:45,763.25,769,763,768.3,659279
20-11-2019 08:45,765.05,772.5,765.05,772.5,1084954
20-11-2019 09:45,772.5,773,768.95,771.4,587939
21-11-2019 03:45,774.95,779.9,771.4,774.1,0
21-11-2019 04:45,775,775.2,768.95,769.65,342202
21-11-2019 05:45,769.7,771,767.4,770.05,455032
21-11-2019 06:45,770,770.8,768.5,769.7,322112
21-11-2019 07:45,769.8,770,765.15,765.65,401351
21-11-2019 08:45,767.45,767.8,764.1,765.85,631537
21-11-2019 09:45,765.8,766.5,762.8,765.15,589091
22-11-2019 03:45,764.1,765,748,748.2,0
22-11-2019 04:45,752.55,752.6,743,746.3,397066
22-11-2019 05:45,745,748.3,745,746.2,410043
22-11-2019 06:45,746.8,747.8,744.2,745.2,257011
22-11-2019 07:45,744.45,751.6,744.25,750,451170
22-11-2019 08:45,749.9,756.7,749.4,754.8,526686
22-11-2019 09:45,754.45,756.7,752.25,754.2,485773
25-11-2019 03:45,755.85,764.85,752,764.3,0
25-11-2019 04:45,762.15,765.4,761.2,761.75,219360
25-11-2019 05:45,763.9,764.75,761.2,763.05,251624
25-11-2019 06:45,763.9,764.35,762.6,764,326745
25-11-2019 07:45,763.55,765.3,763.55,764.45,518226
25-11-2019 08:45,763.95,765.35,762.9,763.4,682973
25-11-2019 09:45,763.25,764.5,761,763.55,642970
26-11-2019 03:45,764.9,767.5,760.05,760.95,0
26-11-2019 04:45,763.8,764,758.05,763,185231
26-11-2019 05:45,759.3,767,759.25,764.35,319596
26-11-2019 06:45,764.8,767.7,764.15,765.35,280959
26-11-2019 07:45,766.3,766.7,763,764.15,260437
26-11-2019 08:45,764.15,765.7,756.3,763.9,1402174
26-11-2019 09:45,763.9,766,757.8,763.6,2772329
27-11-2019 03:45,763,769.1,758.15,762.2,0
27-11-2019 04:45,769.1,769.1,760.7,761.8,142096
27-11-2019 05:45,761.8,763,759,760.35,124705
27-11-2019 06:45,759.15,762.45,759,760.3,188782
27-11-2019 07:45,761.25,765.9,757.6,765.8,526819
27-11-2019 08:45,765.2,769.55,764.5,766.75,711638
27-11-2019 09:45,766.35,769.55,765.1,767.55,430917
28-11-2019 03:45,767,772.1,762,767.3,0
28-11-2019 04:45,768.8,769,765.05,767.4,105108
28-11-2019 05:45,765.9,770.5,765.55,769,242746
28-11-2019 06:45,767.65,770.5,766.35,770.15,277783
28-11-2019 07:45,768.55,770.95,766,768.45,191049
28-11-2019 08:45,766.5,768.75,763.95,765.9,400104
28-11-2019 09:45,765.9,767.95,764,766.3,143175
29-11-2019 03:45,764.55,772.35,764.55,768.95,0
29-11-2019 04:45,767.5,769,767,767.7,106077
29-11-2019 05:45,767.25,768.3,760.8,761.9,320549
29-11-2019 06:45,761.25,763.45,760.8,762,163031
29-11-2019 07:45,762.55,763.45,758.7,762.6,223920
29-11-2019 08:45,761.65,763.35,760.8,761.4,466800
29-11-2019 09:45,760.95,763.9,760,761.45,468881
02-12-2019 03:45,758.1,758.1,741.1,744,0
02-12-2019 04:45,743.8,744.95,737.65,738.25,604849
02-12-2019 05:45,739.8,741.9,734.6,736.9,1219856
02-12-2019 06:45,740.45,740.5,732.35,736.75,1983357
02-12-2019 07:45,732.35,750,732.35,749.45,1783959
02-12-2019 08:45,747.55,751,745.25,749.1,954298
02-12-2019 09:45,749.1,751,744.15,748.45,531394
03-12-2019 03:45,748.05,755.15,745,750.75,0
03-12-2019 04:45,749.9,755.4,745,754.8,340723
03-12-2019 05:45,752.5,755.4,748.6,751.7,468711
03-12-2019 06:45,751.1,753.9,745.3,746.15,444097
03-12-2019 07:45,750.4,750.4,743.85,747.75,401285
03-12-2019 08:45,748.95,750,743.3,743.7,438311
03-12-2019 09:45,743.7,748.9,743.4,746,116631
04-12-2019 03:45,746.3,752.55,743.55,750.65,0
04-12-2019 04:45,750.7,752.1,749.5,750,117756
04-12-2019 05:45,752,752.5,746.5,752.5,373196
04-12-2019 06:45,750.25,754.4,749.85,752.8,226382
04-12-2019 07:45,753.15,760.7,751.7,756.5,703262
04-12-2019 08:45,758.7,761.4,755.6,759,1284136
04-12-2019 09:45,758.95,759.5,757.6,758,217495
05-12-2019 03:45,755.1,764.45,752.1,764.3,0
05-12-2019 04:45,761.6,765.4,761,763.05,255004
05-12-2019 05:45,763.75,766,760.1,764.95,570109
05-12-2019 06:45,765,766.75,764,765,459609
05-12-2019 07:45,765,766.75,763.55,764.2,412432
05-12-2019 08:45,765.05,765.75,761,765.2,969285
05-12-2019 09:45,765.05,765.75,761.85,764.9,1455522
06-12-2019 03:45,762.95,771.25,761.4,765,0
06-12-2019 04:45,765.25,769.5,764.2,766.9,138750
06-12-2019 05:45,767,767.1,764.6,764.85,247228
06-12-2019 06:45,766.3,766.75,758,763.4,321746
06-12-2019 07:45,760.5,765.25,758,763.1,261120
06-12-2019 08:45,763.4,764.7,755.8,756.4,246524
06-12-2019 09:45,756.45,759.55,755.55,759.55,95574
09-12-2019 03:45,759.45,759.45,749,750.5,0
09-12-2019 04:45,753.6,753.95,746.5,750.3,212159
09-12-2019 05:45,749,754.95,747.8,752.6,419808
09-12-2019 06:45,753.2,757.25,750.45,751.85,371670
09-12-2019 07:45,752.2,754.95,750.3,751.25,215475
09-12-2019 08:45,751.35,754.85,748.5,750.4,570849
09-12-2019 09:45,750.45,751.7,748.5,750.35,588278
10-12-2019 03:45,749.95,749.95,739.05,741.05,0
10-12-2019 04:45,743,746.5,740.3,744.6,164011
10-12-2019 05:45,744.5,746.5,737.3,740.6,523961
10-12-2019 06:45,738.6,743.75,737.3,743.2,340733
10-12-2019 07:45,742.9,743.7,738.35,738.9,266241
10-12-2019 08:45,741.95,744.95,738,744.8,512813
10-12-2019 09:45,744.55,747.75,743.85,743.85,151558
11-12-2019 03:45,746,756,743.75,754.25,0
11-12-2019 04:45,754.15,755,750.4,751.55,135816
11-12-2019 05:45,750.65,757.2,750.5,755.35,413555
11-12-2019 06:45,755.8,755.95,753.5,754.85,250372
11-12-2019 07:45,754.3,757.75,754.1,755.5,404467
11-12-2019 08:45,755.85,758.45,753.3,757.6,590121
11-12-2019 09:45,757.7,760,756.3,757.95,640652
12-12-2019 03:45,761,766,758,764.65,0
12-12-2019 04:45,762.85,764.95,757.25,759.4,156684
12-12-2019 05:45,761.05,761.25,757.25,760.1,214692
12-12-2019 06:45,759.75,761.35,758.45,760.55,275349
12-12-2019 07:45,760.05,761.25,757.75,759.45,167652
12-12-2019 08:45,759.25,761.7,755.95,756.05,400992
12-12-2019 09:45,756,761.2,752.5,756.45,310581
13-12-2019 03:45,758.95,762.7,751.05,752.55,0
13-12-2019 04:45,757.4,757.75,750,750,262525
13-12-2019 05:45,750.9,752.4,748.25,750.75,462930
13-12-2019 06:45,750.3,753.5,749.2,753.4,444248
13-12-2019 07:45,752.1,757.75,751.35,756.3,456107
13-12-2019 08:45,756.8,763.9,755.15,763.15,790350
13-12-2019 09:45,763.1,763.15,758.95,760.4,178872
16-12-2019 03:45,762.6,777.6,760.7,774,0
16-12-2019 04:45,771.1,779.8,770.75,778.2,875264
16-12-2019 05:45,778.4,782.4,772.3,781.75,2080389
16-12-2019 06:45,778.4,783.2,777.5,781.9,1361291
16-12-2019 07:45,780.55,784,779.05,779.7,1135310
16-12-2019 08:45,782.05,782.3,772.3,773.8,1895269
16-12-2019 09:45,773.75,776.8,771.45,773.3,1284661
17-12-2019 03:45,775.55,781.95,773.5,778.9,0
17-12-2019 04:45,780.2,781,777.3,780,275312
17-12-2019 05:45,779.75,780.15,775.7,776.75,466136
17-12-2019 06:45,777.15,777.8,772.6,774.25,404383
17-12-2019 07:45,775.45,778.4,772.6,777.7,363186
17-12-2019 08:45,777.65,778.5,773,777.55,594495
17-12-2019 09:45,777.55,779.2,776.7,778.65,297643
18-12-2019 03:45,780.8,794,780.8,787.25,0
18-12-2019 04:45,787.6,789.5,784.75,787.7,472078
18-12-2019 05:45,788.05,788.3,782.9,782.95,1222787
18-12-2019 06:45,785.8,785.85,782.9,785.7,834295
18-12-2019 07:45,784.6,786.9,782.15,786.5,1282130
18-12-2019 08:45,786.15,788.2,783.25,786.7,1600686
18-12-2019 09:45,786.7,790,784.8,786.65,1357784
19-12-2019 03:45,789.1,789.1,780,782.65,0
19-12-2019 04:45,784.7,784.7,780.15,782.35,152155
19-12-2019 05:45,781.1,783.9,781,782.5,657431
19-12-2019 06:45,783.2,783.2,778.45,781.45,558684
19-12-2019 07:45,781.95,784.4,778.45,782.95,310140
19-12-2019 08:45,782.8,783.9,782,782.7,292990
19-12-2019 09:45,782.6,783.15,778.3,781,188830
20-12-2019 03:45,785.3,785.3,778,779.4,0
20-12-2019 04:45,778.35,781.5,778.35,781,115844
20-12-2019 05:45,780.8,783.2,780,782.75,260909
20-12-2019 06:45,781.35,783.2,780.8,783.15,359291
20-12-2019 07:45,782.35,783.5,780.95,782.4,495540
20-12-2019 08:45,781.25,783.5,781.25,783.25,776906
20-12-2019 09:45,783.25,786.95,780.95,783.35,1401044
23-12-2019 03:45,780,787.15,778.25,783.7,0
23-12-2019 04:45,783.35,784.05,781.15,782.5,96646
23-12-2019 05:45,782.9,783.15,778.3,779.7,330562
23-12-2019 06:45,779.5,781.05,778.5,778.9,245524
23-12-2019 07:45,780.9,780.95,777.65,779.6,1675224
23-12-2019 08:45,779.6,780.55,775.25,775.85,373003
23-12-2019 09:45,776.15,776.55,774.95,775.95,552982
24-12-2019 03:45,776.15,777,767.6,769.4,0
24-12-2019 04:45,768.5,771.75,767.6,769,168953
24-12-2019 05:45,769.6,774.8,768.3,772.3,297478
24-12-2019 06:45,774.25,774.45,770,771.1,195792
24-12-2019 07:45,770.95,772,768.7,771.4,164459
24-12-2019 08:45,770,774.8,769.95,772.3,342256
24-12-2019 09:45,771.95,774.8,769.05,772.05,684054
26-12-2019 03:45,772.15,775.55,770.1,774.25,0
26-12-2019 04:45,772.65,779.05,772.2,775.8,377814
26-12-2019 05:45,775.55,776.95,774.4,776.75,297270
26-12-2019 06:45,774.8,776.95,774.35,775.2,138217
26-12-2019 07:45,776.3,776.4,774.35,775.25,131001
26-12-2019 08:45,775.3,775.8,768.35,772,438082
26-12-2019 09:45,771.7,772.7,769.3,770.3,176313
27-12-2019 03:45,771,773.7,769.15,771.3,0
27-12-2019 04:45,771.65,774.1,770.5,774.1,86537
27-12-2019 05:45,773.9,777.85,773.35,777.8,498800
27-12-2019 06:45,777.2,778.9,776.1,778.8,326562
27-12-2019 07:45,776.95,780.7,776.3,780.05,606680
27-12-2019 08:45,780,780.7,777.65,780.6,503009
27-12-2019 09:45,780.4,781.4,778,780.2,358789
30-12-2019 03:45,782.7,784.5,781.45,782.95,0
30-12-2019 04:45,782.85,784.5,782,782.9,73840
30-12-2019 05:45,783.15,783.5,779.75,781.9,314526
30-12-2019 06:45,781.55,783,780.75,782.2,207863
30-12-2019 07:45,782.2,783.85,781,783.7,420526
30-12-2019 08:45,783.6,784.3,780.3,782.2,391854
30-12-2019 09:45,782,784.15,781,782.7,254170
31-12-2019 03:45,780,780.95,765,768.95,0
31-12-2019 04:45,768.65,771.6,766.25,768,429129
31-12-2019 05:45,767.5,769.8,766.25,769.35,439457
31-12-2019 06:45,768.85,769.55,766.5,766.75,405936
31-12-2019 07:45,767.15,767.9,763.25,765.85,584436
31-12-2019 08:45,765.45,766.4,761.3,763.3,887325
31-12-2019 09:45,763.7,764.35,760.1,762.3,1147290
01-01-2020 03:45,765.8,766.8,762.05,764.4,0
01-01-2020 04:45,762.3,764.95,762.05,764.4,67367
01-01-2020 05:45,763.9,764.5,762.25,763,109680
01-01-2020 06:45,763.45,764.4,762.65,763.8,89426
01-01-2020 07:45,763.8,764.2,760.55,762.2,103204
01-01-2020 08:45,763.35,764.3,760.55,762.6,258962
01-01-2020 09:45,762.55,763.2,760.35,762.1,253880
02-01-2020 03:45,762.95,769.15,761,767.5,0
02-01-2020 04:45,768.45,768.8,763.15,763.35,153799
02-01-2020 05:45,764.25,768.5,762.5,767.65,284301
02-01-2020 06:45,767.2,769,766.55,768.3,209328
02-01-2020 07:45,767.9,768.75,765,765.55,211981
02-01-2020 08:45,767.2,767.5,765,766.3,312003
02-01-2020 09:45,766.05,766.95,764.25,766.05,276504
03-01-2020 03:45,765.75,779,764,774.85,0
03-01-2020 04:45,776.55,777,773.4,776.4,301108
03-01-2020 05:45,776.7,779.9,775.2,775.8,519181
03-01-2020 06:45,777.45,777.45,773.55,776.35,389383
03-01-2020 07:45,774.25,778.05,773.55,775,374164
03-01-2020 08:45,776.1,776.55,772.5,775.35,498227
03-01-2020 09:45,775.35,775.5,774.7,775,127665
06-01-2020 03:45,773.9,778.6,770,773.4,0
06-01-2020 04:45,772.7,777.5,772.7,776.1,191330
06-01-2020 05:45,775.65,776.55,773.5,776.5,289899
06-01-2020 06:45,775.5,777.95,773.5,774.7,499127
06-01-2020 07:45,775.4,775.85,771.35,772.25,453563
06-01-2020 08:45,773.45,773.8,768.8,770.5,669458
06-01-2020 09:45,770.5,771.85,768.15,770.4,354642
07-01-2020 03:45,770,770.1,760.65,765.45,0
07-01-2020 04:45,765,771.9,763.7,769.9,338087
07-01-2020 05:45,770.8,774.9,768.5,773.2,397239
07-01-2020 06:45,774.35,778.5,772.45,775.55,400293
07-01-2020 07:45,777.25,778.45,774.75,777.1,298186
07-01-2020 08:45,777,778.4,774.8,777.15,468901
07-01-2020 09:45,777.15,778.45,774.8,777.1,446797
08-01-2020 03:45,770.1,784.9,770.1,779.8,0
08-01-2020 04:45,781,781.9,775.1,778.35,247995
08-01-2020 05:45,775.3,781.5,775.3,779.35,324617
08-01-2020 06:45,780.75,782.4,778.7,781.05,421296
08-01-2020 07:45,781.55,782.3,777.3,777.5,278980
08-01-2020 08:45,778.8,780.2,769.15,770,1700133
08-01-2020 09:45,770,770.8,767.1,769.8,670655
09-01-2020 03:45,770.2,774.15,762.2,768.85,0
09-01-2020 04:45,765.3,771.9,762.2,770.9,241416
09-01-2020 05:45,768.9,774,767.85,773.05,389973
09-01-2020 06:45,773.15,773.4,769.05,771.6,237995
09-01-2020 07:45,770.1,771.75,768.1,768.25,256327
09-01-2020 08:45,769.7,775,767.6,772.5,620283
09-01-2020 09:45,772.4,776.45,772.1,774.75,182695
10-01-2020 03:45,778.85,781.9,774,774.55,0
10-01-2020 04:45,775.9,777.85,774,776.05,163211
10-01-2020 05:45,775.7,777.5,775,775.8,250090
10-01-2020 06:45,777.05,777.05,774.4,775.1,181013
10-01-2020 07:45,775.5,777.45,774.4,775.1,215369
10-01-2020 08:45,775.55,777.15,772.55,775.8,276311
10-01-2020 09:45,775.75,779,775,778.85,98756
13-01-2020 03:45,779.9,781.35,776.35,779.1,0
13-01-2020 04:45,776.75,787.35,775.05,786.75,309181
13-01-2020 05:45,783.8,788.5,783.75,786.4,656110
13-01-2020 06:45,784.95,788,784.5,785.05,300785
13-01-2020 07:45,786.35,787.35,784.55,785.2,245131
13-01-2020 08:45,786.95,787.5,784.25,785.1,455960
13-01-2020 09:45,785.15,786.7,785,786.4,148044
14-01-2020 03:45,787.75,791.6,783.7,788.45,0
14-01-2020 04:45,790.45,790.8,786.55,788.25,602072
14-01-2020 05:45,786.85,789,786.6,788.65,169628
14-01-2020 06:45,788.85,789,785.1,787.65,288948
14-01-2020 07:45,787.05,792,787.05,791.75,317316
14-01-2020 08:45,789.5,797.8,789.2,797,1018880
14-01-2020 09:45,797,797.8,794.2,796.25,0
15-01-2020 03:45,796.15,803.65,796,798.65,0
15-01-2020 04:45,797.65,800.4,791.05,791.35,209922
15-01-2020 05:45,794.7,795,789.7,790.5,320942
15-01-2020 06:45,790.8,793.5,789.7,792.65,191600
15-01-2020 07:45,791.95,793.9,788.5,793.5,225603
15-01-2020 08:45,789.8,797,789.8,796.05,484942
15-01-2020 09:45,796.25,797,790.75,795.15,488590
16-01-2020 03:45,793,795.65,789.35,790.2,0
16-01-2020 04:45,794,795.65,783.7,785.05,219027
16-01-2020 05:45,786.45,786.85,781.25,784.15,344951
16-01-2020 06:45,783.15,785.95,783,785.1,170199
16-01-2020 07:45,784.8,785.95,783.1,783.55,141666
16-01-2020 08:45,784.6,784.95,781.5,782.75,588187
16-01-2020 09:45,782.8,784.35,781.5,782.85,301564
17-01-2020 03:45,783.65,786.7,781.5,785.55,0
17-01-2020 04:45,786.25,786.7,779.3,781.4,137111
17-01-2020 05:45,782.3,782.35,780.65,781,153566
17-01-2020 06:45,781.95,781.95,776.65,778.6,252223
17-01-2020 07:45,777.1,779.25,775.5,777.85,245645
17-01-2020 08:45,776.05,779.75,775.85,778.1,344338
17-01-2020 09:45,778.05,779.95,776.7,778.45,363490
20-01-2020 03:45,782.6,785.45,775.8,785.1,0
20-01-2020 04:45,781.95,785.45,777.4,780,346268
20-01-2020 05:45,778.6,783.6,778.25,781.8,328912
20-01-2020 06:45,782.25,783.6,777.35,777.95,394295
20-01-2020 07:45,778.9,779.45,775.8,777.45,240685
20-01-2020 08:45,778.4,779.45,774.7,779.15,526253
20-01-2020 09:45,779,780.55,777.25,778.2,267353
21-01-2020 03:45,777.1,780.45,775.95,777.9,0
21-01-2020 04:45,777.85,781.7,777.6,779.8,102497
21-01-2020 05:45,779.85,783.3,779.1,783.3,221362
21-01-2020 06:45,780.35,783.4,778.9,780,281756
21-01-2020 07:45,779.95,781.45,777.1,777.85,150263
21-01-2020 08:45,781.4,781.45,775,779.2,365186
21-01-2020 09:45,779.15,779.6,777.2,778.9,215185
22-01-2020 03:45,780,790.45,777,784.2,0
22-01-2020 04:45,785.75,785.8,779.2,780.85,195260
22-01-2020 05:45,781.5,783.15,778.1,778.4,298128
22-01-2020 06:45,781.75,781.95,778.1,779.7,154495
22-01-2020 07:45,779.45,781.85,779.35,780.2,118952
22-01-2020 08:45,781.4,781.85,777.95,779.35,313442
22-01-2020 09:45,779.3,781,776.4,778.75,298598
23-01-2020 03:45,777.1,780.05,772.3,772.55,0
23-01-2020 04:45,775.3,775.65,769.7,770.9,417779
23-01-2020 05:45,770.9,772.1,768.4,770.25,833130
23-01-2020 06:45,771.8,772.1,769.45,770.05,374443
23-01-2020 07:45,770.2,771.9,770,771.5,349635
23-01-2020 08:45,770.75,771.9,766.9,769.7,494142
23-01-2020 09:45,769.6,769.9,767.2,768.95,388896
24-01-2020 03:45,768.9,771,763.3,769.95,0
24-01-2020 04:45,768.9,774.35,767.55,773.05,318329
24-01-2020 05:45,772.8,774.05,768.25,771.8,403630
24-01-2020 06:45,769.55,774.75,769,773.9,264010
24-01-2020 07:45,773.5,783.75,772.95,782,704376
24-01-2020 08:45,779.3,788.5,779,786.45,1084396
24-01-2020 09:45,786.85,788.75,786.2,787,287174
27-01-2020 03:45,786,788.95,779.65,788.65,0
27-01-2020 04:45,782.75,792.3,782,788.6,163007
27-01-2020 05:45,792,792,787,789,192117
27-01-2020 06:45,789.3,789.3,788.05,788.8,141966
27-01-2020 07:45,789,793.55,788.2,791.05,202487
27-01-2020 08:45,791.95,796.25,790.1,791,677795
27-01-2020 09:45,790.9,793.55,788.6,792.1,167537
28-01-2020 03:45,792.5,795.75,784.6,790.95,0
28-01-2020 04:45,790.6,794.6,786.3,789.15,113179
28-01-2020 05:45,788.8,794,786.3,793.3,483889
28-01-2020 06:45,789.1,795.7,788.9,792.55,486207
28-01-2020 07:45,792.45,793.8,787,787.85,359671
28-01-2020 08:45,790.75,794.9,787,793.65,467804
28-01-2020 09:45,793.7,795.5,792,794.25,435135
29-01-2020 03:45,796.9,801,793.55,797.7,0
29-01-2020 04:45,797.05,800,795.1,797.45,166698
29-01-2020 05:45,796.65,807.2,796,803.3,1415207
29-01-2020 06:45,806.55,807.2,802,803.05,646181
29-01-2020 07:45,804.25,805.95,802,804.9,402504
29-01-2020 08:45,803.95,806.4,803.2,804.3,752958
29-01-2020 09:45,804.3,805.9,800.4,804.15,724907
30-01-2020 03:45,805.55,807.85,797,798.95,0
30-01-2020 04:45,798.75,800,792.65,793,262173
30-01-2020 05:45,797.55,798.15,788.5,790.2,876889
30-01-2020 06:45,790.25,793,789,789.25,496167
30-01-2020 07:45,789.5,791.2,784.1,790.75,610664
30-01-2020 08:45,784.85,792.65,784.85,791.75,961676
30-01-2020 09:45,791.75,795.05,788.1,791.35,871367
31-01-2020 03:45,797.7,801.55,790.45,792.95,0
31-01-2020 04:45,793.55,795.35,785.1,788.05,227097
31-01-2020 05:45,788.5,792.55,783,788.25,526038
31-01-2020 06:45,788.55,800,787.6,796.3,587826
31-01-2020 07:45,798.4,800,792,793.65,428224
31-01-2020 08:45,793.65,795,788.2,789.65,602757
31-01-2020 09:45,789.25,802.1,788.2,796.6,2439871
03-02-2020 03:45,808.95,818.65,808.1,816.85,0
03-02-2020 04:45,814.15,817.6,811.2,811.25,881638
03-02-2020 05:45,815.45,815.5,794.85,797.9,1135152
03-02-2020 06:45,799.25,801.5,796.2,799.55,358836
03-02-2020 07:45,801.35,805,798,798.05,342141
03-02-2020 08:45,799.6,800.4,790.5,793.3,482713
03-02-2020 09:45,793.25,800,790.5,793.15,506471
04-02-2020 03:45,794.55,803,794.55,799.95,0
04-02-2020 04:45,799.45,809,798.55,809,287450
04-02-2020 05:45,807.85,811.2,807.15,809.9,435943
04-02-2020 06:45,809,810.9,807.7,809.75,376547
04-02-2020 07:45,809.7,811.95,808,809.6,430955
04-02-2020 08:45,810.95,811.05,808,810.7,495896
04-02-2020 09:45,810.7,813,809.3,811.1,566810
05-02-2020 03:45,809.45,816,807,814.55,0
05-02-2020 04:45,814,816,807.15,808.6,221570
05-02-2020 05:45,809,810.35,807.25,809.95,258678
05-02-2020 06:45,808.8,816,807.25,811.2,272076
05-02-2020 07:45,808.5,816,807.85,810.45,354162
05-02-2020 08:45,810.95,815.9,809.2,813.65,874612
05-02-2020 09:45,813.65,815.15,811.95,811.95,125694
06-02-2020 03:45,811.95,825.95,811.95,822.15,0
06-02-2020 04:45,819.4,822.9,818.8,821.5,232595
06-02-2020 05:45,820.15,822.9,815.5,815.85,329297
06-02-2020 06:45,816.75,817.05,811.25,813.9,305759
06-02-2020 07:45,813.2,817.95,811.25,815.95,222292
06-02-2020 08:45,816.9,819.7,813.55,817.65,382051
06-02-2020 09:45,817.95,819.7,815.5,817.7,399151
07-02-2020 03:45,818.5,823.55,814.3,820.85,0
07-02-2020 04:45,818.4,822.4,817,817.5,213692
07-02-2020 05:45,818,818.1,815.95,816.95,212049
07-02-2020 06:45,817.05,819.8,816.5,818.2,235894
07-02-2020 07:45,818.05,820.15,817.2,819.9,218925
07-02-2020 08:45,819.8,825,819.35,823.2,583232
07-02-2020 09:45,823.2,825.45,0,824.45,500810
10-02-2020 03:45,826.75,827,817.4,818,0
