Date,OpenHdfcbank,HighHdfcbank,LowHdfcbank,CloseHdfcbank,VolumeHdfcbank
11-03-2019 09:45,1063.75,1065.55,1062.875,1064.2,308776
12-03-2019 03:45,1074.375,1075.35,1068.7,1072.65,645951
12-03-2019 04:45,1072.5,1076,1071.5,1074.925,500652
12-03-2019 05:45,1074.925,1075.5,1072.3,1074.15,352978
12-03-2019 06:45,1074.175,1078.75,1073.85,1078.75,481698
12-03-2019 07:45,1078.7,1078.8,1074.65,1075,329636
12-03-2019 08:45,1074.9,1087.425,1074.8,1087.35,1197983
12-03-2019 09:45,1086.975,1087.325,1083.15,1083.5,258704
13-03-2019 03:45,1089.725,1102.475,1086.05,1099.375,1992719
13-03-2019 04:45,1099.575,1104.325,1098.15,1104.325,7264927
13-03-2019 05:45,1104.5,1112.5,1104.5,1109.5,2218800
13-03-2019 06:45,1109.5,1114.025,1109.125,1112.375,932124
13-03-2019 07:45,1112.4,1116.625,1111.35,1114.05,869379
13-03-2019 08:45,1113.975,1114.95,1109.725,1112.625,660876
13-03-2019 09:45,1112.7,1115.7,1112.625,1114.5,333550
14-03-2019 03:45,1121.45,1123.65,1113.025,1114.125,884240
14-03-2019 04:45,1113.875,1113.875,1108,1110.375,435631
14-03-2019 05:45,1110.375,1114.4,1110.35,1111.95,311775
14-03-2019 06:45,1111.95,1114,1105.925,1108.05,506757
14-03-2019 07:45,1108.05,1111.075,1105.35,1109.2,421682
14-03-2019 08:45,1109,1115.075,1108.425,1112.075,938635
14-03-2019 09:45,1112.475,1112.5,1110.05,1112.375,335276
15-03-2019 03:45,1115.5,1120.75,1114.575,1120.375,478498
15-03-2019 04:45,1120.45,1122.5,1118.75,1120.925,364272
15-03-2019 05:45,1120.8,1122.5,1117.6,1121.4,228616
15-03-2019 06:45,1121.225,1124.5,1119.375,1124.425,277344
15-03-2019 07:45,1124.5,1127.475,1123.075,1126.3,610389
15-03-2019 08:45,1125.725,1129.75,1124.25,1124.675,1021438
15-03-2019 09:45,1124.675,1129.825,1124.675,1129.5,205833
18-03-2019 03:45,1131.05,1145.625,1131.05,1138.4,801917
18-03-2019 04:45,1138.175,1139.05,1125.225,1132.1,594168
18-03-2019 05:45,1132.05,1137.125,1129.05,1129.775,524707
18-03-2019 06:45,1129.775,1132.5,1128.15,1129.575,275527
18-03-2019 07:45,1129.55,1133.5,1127.25,1127.5,430525
18-03-2019 08:45,1127.275,1134.95,1125.4,1130.575,652547
18-03-2019 09:45,1130.475,1135.5,1129.575,1132.1,304819
19-03-2019 03:45,1135.4,1137.875,1127.75,1128.175,591687
19-03-2019 04:45,1128.05,1129.2,1127,1128.4,346630
19-03-2019 05:45,1128.4,1129.975,1127.275,1128.375,318790
19-03-2019 06:45,1128.425,1128.5,1125.5,1126.975,267324
19-03-2019 07:45,1126.525,1133.925,1126.5,1133.45,505824
19-03-2019 08:45,1133.85,1136.25,1128.925,1134.325,764499
19-03-2019 09:45,1134.5,1135.95,1132.7,1133.875,191893
20-03-2019 03:45,1134.5,1142.4,1132.075,1138.2,501243
20-03-2019 04:45,1138.2,1141.6,1136,1141.25,248424
20-03-2019 05:45,1141.225,1142.5,1139.475,1140.9,353894
20-03-2019 06:45,1140.75,1143.7,1140.4,1142.475,357104
20-03-2019 07:45,1142.75,1149.45,1142.3,1148.5,621948
20-03-2019 08:45,1148.5,1149.95,1145.925,1149.225,618699
20-03-2019 09:45,1149.45,1150,1148.7,1149.5,222576
22-03-2019 03:45,1150.275,1153.5,1148.425,1149.275,825566
22-03-2019 04:45,1149.475,1150,1139.775,1143.475,496790
22-03-2019 05:45,1143.15,1143.5,1138.5,1140.375,316625
22-03-2019 06:45,1140.225,1145.175,1139.775,1142.3,378139
22-03-2019 07:45,1142.3,1143.85,1139.5,1141.575,4914778
22-03-2019 08:45,1141.575,1141.625,1135.525,1139.425,496466
22-03-2019 09:45,1139.4,1140,1137.925,1138.075,165417
25-03-2019 03:45,1126.525,1136.125,1126.525,1133.725,369280
25-03-2019 04:45,1133.725,1135.225,1131.5,1131.575,155761
25-03-2019 05:45,1132.125,1136,1131.075,1131.95,219780
25-03-2019 06:45,1132.6,1137.175,1131.75,1136.75,386188
25-03-2019 07:45,1136.75,1139.45,1134.8,1134.8,346105
25-03-2019 08:45,1134.85,1141,1132.8,1140,608477
25-03-2019 09:45,1140.05,1143.575,1137.5,1140.65,208537
26-03-2019 03:45,1137.95,1144.5,1136.325,1140.2,355522
26-03-2019 04:45,1140.175,1142.45,1139.25,1141,163047
26-03-2019 05:45,1141.5,1142.95,1140.525,1141.45,290897
26-03-2019 06:45,1141.45,1143.75,1140,1141.025,316676
26-03-2019 07:45,1141,1147.825,1141,1143,581570
26-03-2019 08:45,1143.15,1157.225,1143.1,1156.425,895398
26-03-2019 09:45,1156.525,1157.5,1155.025,1155.4,337164
27-03-2019 03:45,1159.275,1163.45,1152,1155.3,672797
27-03-2019 04:45,1155.05,1155.725,1151.7,1153.1,359602
27-03-2019 05:45,1153.1,1158.2,1153.025,1157.45,346687
27-03-2019 06:45,1157.45,1160,1153.3,1153.3,364522
27-03-2019 07:45,1153.525,1155.65,1140.5,1152.3,785719
27-03-2019 08:45,1152.225,1155.975,1148.8,1149.5,676352
27-03-2019 09:45,1149.5,1150.275,1147.475,1149.725,262464
28-03-2019 03:45,1148.35,1153.3,1144.425,1148.675,462054
28-03-2019 04:45,1148.5,1150,1145.05,1149.625,295865
28-03-2019 05:45,1150,1151.875,1149.45,1151.4,206383
28-03-2019 06:45,1151.4,1155,1148,1149.725,249385
28-03-2019 07:45,1149.975,1162.4,1148.875,1161.425,483303
28-03-2019 08:45,1161.525,1162.5,1147.35,1147.625,1795656
28-03-2019 09:45,1147.65,1156.8,1145.425,1151.4,1391568
01-04-2019 03:45,1162.775,1165.825,1160.075,1162.95,639309
01-04-2019 04:45,1162.95,1165.2,1159.575,1160.95,410022
01-04-2019 05:45,1160.975,1162.8,1160,1160.45,231587
01-04-2019 06:45,1160.275,1161.675,1158.25,1159.5,216265
01-04-2019 07:45,1159.55,1160.7,1157.5,1158,218339
01-04-2019 08:45,1157.85,1159.975,1154.275,1156.125,530645
01-04-2019 09:45,1155,1156.625,1152.525,1155.9,160033
02-04-2019 03:45,1156.475,1156.95,1145.5,1146.275,579084
02-04-2019 04:45,1146.225,1150,1145.65,1147.975,264026
02-04-2019 05:45,1148,1151,1146.7,1147.3,316516
02-04-2019 06:45,1147.275,1150.025,1143.975,1146.925,249783
02-04-2019 07:45,1147,1148.45,1144.5,1145.075,243397
02-04-2019 08:45,1145.4,1147.3,1142.825,1146.5,680784
02-04-2019 09:45,1146.45,1150.775,1146.275,1149.35,388934
03-04-2019 03:45,1147.275,1156,1147.25,1151.25,385037
03-04-2019 04:45,1151.2,1157,1150.1,1153.3,313686
03-04-2019 05:45,1153.5,1156.275,1152.5,1155.9,218105
03-04-2019 06:45,1155.9,1157.975,1154.5,1156.075,130900
03-04-2019 07:45,1156.4,1157.325,1152.5,1155,190078
03-04-2019 08:45,1154.9,1155.1,1146.275,1146.7,328075
03-04-2019 09:45,1146.7,1148.075,1144.275,1146.375,337263
04-04-2019 03:45,1146.7,1152,1143.675,1148.25,303127
04-04-2019 04:45,1148.175,1148.65,1145,1147.325,223418
04-04-2019 05:45,1147.35,1149.75,1142.725,1144.675,347301
04-04-2019 06:45,1145.15,1154.275,1144.75,1153.8,359997
04-04-2019 07:45,1153.8,1156.175,1147.825,1149.25,288262
04-04-2019 08:45,1149.15,1150.025,1140.15,1140.55,493041
04-04-2019 09:45,1140.5,1143.5,1140.075,1143.2,284727
05-04-2019 03:45,1144.5,1145.95,1141.225,1144.25,408174
05-04-2019 04:45,1144.4,1150,1142.55,1145.15,348141
05-04-2019 05:45,1144.85,1145,1142,1143.5,279179
05-04-2019 06:45,1143.45,1146.375,1142,1144.65,246306
05-04-2019 07:45,1144.975,1149.975,1144.525,1149.075,219446
05-04-2019 08:45,1148.875,1149.975,1146.35,1149.475,271600
05-04-2019 09:45,1149.95,1156,1149.825,1155.9,312603
08-04-2019 03:45,1159.25,1161.35,1155.5,1155.675,235357
08-04-2019 04:45,1155.675,1156.3,1153.775,1155.275,116386
08-04-2019 05:45,1155.35,1156.3,1151.5,1152.075,154261
08-04-2019 06:45,1152.225,1153.025,1151.225,1152.325,147575
08-04-2019 07:45,1152.425,1152.5,1141.125,1142.05,375663
08-04-2019 08:45,1142.025,1145,1140.05,1144.425,370921
08-04-2019 09:45,1144.275,1146.95,1143,1144.7,194800
09-04-2019 03:45,1148.95,1149.475,1141,1145.225,275160
09-04-2019 04:45,1145.6,1146.6,1140.175,1142.275,293065
09-04-2019 05:45,1142.125,1142.5,1137.25,1137.425,299415
09-04-2019 06:45,1137.475,1140.5,1133.575,1137.05,518887
09-04-2019 07:45,1137.15,1144.925,1136.425,1140.8,362640
09-04-2019 08:45,1141.05,1146,1140.3,1143.6,567431
09-04-2019 09:45,1143.375,1145.125,1142.65,1143.625,376713
10-04-2019 03:45,1125.5,1140.875,1125.5,1139.225,1739035
10-04-2019 04:45,1139.225,1141.675,1125.65,1129,4098607
10-04-2019 05:45,1129,1132.4,1117.7,1124.4,15222481
10-04-2019 06:45,1124.35,1126,1123.05,1125.25,1504576
10-04-2019 07:45,1125.25,1125.35,1119,1122.05,1625612
10-04-2019 08:45,1122.1,1122.2,1117.425,1118.05,1701601
10-04-2019 09:45,1118.15,1119.85,1117.1,1118.5,776879
11-04-2019 03:45,1122.45,1126.4,1118.5,1124.9,590912
11-04-2019 04:45,1124.9,1126,1124.125,1124.675,135561
11-04-2019 05:45,1124.525,1127.5,1124.225,1125.975,179406
11-04-2019 06:45,1125.975,1129.95,1124.65,1129.625,240405
11-04-2019 07:45,1129.15,1131.5,1124.25,1125.175,391112
11-04-2019 08:45,1125.15,1129.725,1125.15,1127.975,384426
11-04-2019 09:45,1127.975,1129.725,1127.75,1128.75,260996
12-04-2019 03:45,1126.75,1132.95,1126.55,1130.2,390570
12-04-2019 04:45,1130.2,1132,1129.725,1132,215723
12-04-2019 05:45,1132,1133,1127.675,1127.85,295643
12-04-2019 06:45,1127.775,1131,1127.5,1129.675,295080
12-04-2019 07:45,1129.925,1133.275,1128.5,1133.1,202190
12-04-2019 08:45,1133.05,1136.1,1132.875,1133.55,569206
12-04-2019 09:45,1134.275,1134.275,1128.1,1132.625,318786
15-04-2019 03:45,1134.55,1138.4,1132.6,1137.875,524752
15-04-2019 04:45,1137.9,1141,1137.675,1139.875,352098
15-04-2019 05:45,1139.6,1141.6,1137.95,1141.175,193157
15-04-2019 06:45,1141.15,1142.15,1139.675,1141.05,198126
15-04-2019 07:45,1141.05,1141.85,1137.025,1140.125,329624
15-04-2019 08:45,1140.25,1146,1139.175,1145.075,591458
15-04-2019 09:45,1145.075,1145.8,1140.05,1140.5,363842
16-04-2019 03:45,1145.475,1146,1140.25,1144.525,334434
16-04-2019 04:45,1144.525,1148.5,1144.525,1147.25,241486
16-04-2019 05:45,1147.2,1148,1145.5,1147.7,247963
16-04-2019 06:45,1147.7,1152.625,1146.275,1150.75,302357
16-04-2019 07:45,1150.725,1154.15,1147.5,1153.475,327654
16-04-2019 08:45,1153.075,1154.5,1150.45,1150.875,431651
16-04-2019 09:45,1151,1154.85,1150.525,1153.5,176147
18-04-2019 03:30,0,0,0,0,0
18-04-2019 04:30,1156.5,1157.525,1153.55,1155,765695
18-04-2019 05:30,1154.975,1156,1150.5,1154,328431
18-04-2019 06:30,1154,1154.775,1151.6,1152.275,218696
18-04-2019 07:30,1152.275,1152.5,1147.925,1149.05,292460
18-04-2019 08:30,1149.05,1151.25,1148.7,1149.625,341506
18-04-2019 09:30,1149.65,1151.9,1144,1146.825,699059
22-04-2019 03:45,1161.85,1161.85,1141.5,1149.2,1863332
22-04-2019 04:45,1149.05,1149.475,1144.375,1144.925,343113
22-04-2019 05:45,1144.925,1145.875,1140.5,1145,412595
22-04-2019 06:45,1145.025,1146.675,1140.5,1144.15,399952
22-04-2019 07:45,1144.15,1144.7,1141.075,1141.725,374729
22-04-2019 08:45,1141.975,1142.975,1133.2,1134.975,1377058
22-04-2019 09:45,1134.975,1135.625,1133,1133.3,410698
23-04-2019 03:45,1138.775,1144.975,1136.2,1139.425,797523
23-04-2019 04:45,1139.35,1140.9,1138.5,1139.025,266684
23-04-2019 05:45,1139.025,1139.225,1134.1,1135.2,367495
23-04-2019 06:45,1134.85,1135.55,1126.8,1131.425,722872
23-04-2019 07:45,1131.25,1133.6,1128.325,1130.075,511625
23-04-2019 08:45,1130.075,1133.725,1121,1124.075,890591
23-04-2019 09:45,1124.075,1124.6,1121.225,1122.65,256434
24-04-2019 03:45,1126.975,1128.45,1123.55,1125.975,607792
24-04-2019 04:45,1125.95,1127.75,1125,1127.45,282609
24-04-2019 05:45,1127.475,1129.7,1126.125,1128.225,250558
24-04-2019 06:45,1128.225,1133,1127.65,1131.325,329461
24-04-2019 07:45,1131.35,1136,1127,1135.5,532762
24-04-2019 08:45,1135.975,1141.45,1134,1138.85,714244
24-04-2019 09:45,1138.925,1141.05,1137.475,1140,349910
25-04-2019 03:45,1143.5,1148.175,1142.025,1146.375,411421
25-04-2019 04:45,1146.5,1149.4,1144.525,1148.3,258570
25-04-2019 05:45,1148.25,1149.4,1145.3,1145.675,179573
25-04-2019 06:45,1145.725,1147.5,1142.8,1146,241308
25-04-2019 07:45,1146,1146.725,1138.625,1142.475,450919
25-04-2019 08:45,1142.4,1143.5,1129.1,1130.3,1612103
25-04-2019 09:45,1130.725,1132.5,1129.325,1131.175,1365772
26-04-2019 03:45,1133.825,1138.4,1131.725,1134.225,752725
26-04-2019 04:45,1134.175,1135,1130.725,1133.225,429047
26-04-2019 05:45,1133.25,1134.75,1132.55,1134.05,276821
26-04-2019 06:45,1134.05,1134.75,1128.5,1130.75,329077
26-04-2019 07:45,1130.175,1138.5,1129.425,1138.4,379093
26-04-2019 08:45,1138.525,1142.5,1137.625,1141.5,592762
26-04-2019 09:45,1141.5,1142.125,1136.55,1140.475,161765
30-04-2019 03:45,1142.45,1155.975,1139.225,1150.85,835949
30-04-2019 04:45,1151,1152.25,1145.05,1152.025,313477
30-04-2019 05:45,1152,1153.625,1149.45,1152.425,302680
30-04-2019 06:45,1152.425,1154.95,1147.95,1153.375,423438
30-04-2019 07:45,1153.375,1159.95,1152.5,1156.975,542201
30-04-2019 08:45,1156.975,1159.5,1154.125,1158,487130
30-04-2019 09:45,1157.65,1160,1157.575,1158.975,222341
02-05-2019 03:45,1160.6,1169.9,1160.35,1169.8,1062391
02-05-2019 04:45,1169.75,1176.8,1169.25,1174.975,811040
02-05-2019 05:45,1174.95,1176.45,1173.525,1176.05,338419
02-05-2019 06:45,1176.375,1177.5,1171.375,1172.45,356037
02-05-2019 07:45,1172.475,1177.5,1169.775,1177.05,699765
02-05-2019 08:45,1177,1178.85,1173.175,1178.85,469580
02-05-2019 09:45,1178.5,1179.75,1177.25,1178,544162
03-05-2019 03:45,1182.15,1184.225,1180.55,1182.95,531670
03-05-2019 04:45,1182.975,1188.25,1182.6,1187.625,572040
03-05-2019 05:45,1187.65,1188.425,1184.125,1186.025,342886
03-05-2019 06:45,1186.225,1188.825,1185.5,1188.425,516562
03-05-2019 07:45,1188.2,1188.425,1185,1186.775,414438
03-05-2019 08:45,1186.775,1187.15,1183.525,1184.2,443720
03-05-2019 09:45,1184.175,1184.85,1181,1183.975,258654
06-05-2019 03:45,1174,1175.9,1164.1,1174.475,1142718
06-05-2019 04:45,1174.5,1175.4,1170.8,1172.75,611409
06-05-2019 05:45,1173.1,1173.425,1165.5,1168.15,316760
06-05-2019 06:45,1168.125,1172.35,1164.05,1164.975,324417
06-05-2019 07:45,1165,1168.4,1163.05,1166.3,230209
06-05-2019 08:45,1166.3,1166.4,1159.45,1161.55,544521
06-05-2019 09:45,1162.325,1167.35,1161.7,1164.225,257005
07-05-2019 03:30,0,0,0,0,0
07-05-2019 04:30,1175.5,1178.85,1170.5,1175,586323
07-05-2019 05:30,1174.975,1175.475,1169.15,1169.5,292047
07-05-2019 06:30,1169.45,1172,1167.775,1171.975,371707
07-05-2019 07:30,1171.875,1173.225,1168.375,1168.8,297253
07-05-2019 08:30,1168.8,1169.725,1165.525,1167.75,304913
07-05-2019 09:30,1167.75,1168.4,1159,1161.175,611253
08-05-2019 03:45,1161.35,1161.9,1151.55,1157.4,561015
08-05-2019 04:45,1157.2,1158.325,1156,1156.85,216238
08-05-2019 05:45,1156.85,1157.25,1153,1153.975,200548
08-05-2019 06:45,1154.2,1155.325,1146.05,1146.8,560659
08-05-2019 07:45,1146.575,1153.9,1144,1152.7,750380
08-05-2019 08:45,1152.7,1155.9,1151.2,1153.775,494435
08-05-2019 09:45,1153.775,1155.85,1152.375,1155.85,228946
09-05-2019 03:45,1149.475,1149.475,1142.775,1143.65,283531
09-05-2019 04:45,1143.675,1148.5,1141.75,1145,375510
09-05-2019 05:45,1145,1145,1140.075,1141.975,478119
09-05-2019 06:45,1141.775,1145.325,1141,1142.625,301792
09-05-2019 07:45,1142.625,1145.25,1135.825,1139.1,287220
09-05-2019 08:45,1139.125,1148,1139.125,1144,398764
09-05-2019 09:45,1144.125,1148.35,1143.725,1145.45,128855
10-05-2019 03:45,1146,1153.85,1146,1150,433722
10-05-2019 04:45,1150,1152.425,1148.325,1151.9,464262
10-05-2019 05:45,1151.95,1155.7,1151.15,1155.6,289516
10-05-2019 06:45,1155.625,1157.45,1155,1157.45,204632
10-05-2019 07:45,1157.45,1162.4,1153.775,1161.825,445431
10-05-2019 08:45,1161.525,1162,1147,1149.325,681271
10-05-2019 09:45,1149.275,1149.275,1146,1148.1,127310
13-05-2019 03:45,1148.25,1148.25,1140,1146.875,328290
13-05-2019 04:45,1146.875,1153.2,1146.825,1152.35,275081
13-05-2019 05:45,1151.95,1155.775,1151.35,1153.5,323951
13-05-2019 06:45,1153.025,1156.5,1150.725,1154.275,445278
13-05-2019 07:45,1154.275,1155.8,1150.025,1154.175,279150
13-05-2019 08:45,1154,1154.975,1142.725,1143.5,570454
13-05-2019 09:45,1143.9,1144.125,1141.05,1142.4,539620
14-05-2019 03:45,1148.35,1148.35,1138.75,1144.05,398313
14-05-2019 04:45,1144.05,1145,1140.625,1141.85,176262
14-05-2019 05:45,1141.85,1142.8,1138.875,1140.175,311822
14-05-2019 06:45,1140.25,1142.925,1137.825,1139.4,334462
14-05-2019 07:45,1139.4,1150.65,1139.25,1150.275,537996
14-05-2019 08:45,1150.275,1155.5,1141.1,1146.15,672177
14-05-2019 09:45,1146.15,1146.9,1143.425,1143.95,188313
15-05-2019 03:45,1147.5,1153.5,1146.25,1151,479454
15-05-2019 04:45,1150.7,1152.45,1150,1151,149723
15-05-2019 05:45,1150.875,1151.925,1150,1151,163470
15-05-2019 06:45,1151.2,1153,1146.375,1148.3,387322
15-05-2019 07:45,1148.3,1151.475,1145.85,1150.75,382176
15-05-2019 08:45,1150.85,1151.3,1141.1,1142.725,473082
15-05-2019 09:45,1143,1143.875,1141.325,1143.35,201476
16-05-2019 03:45,1140.2,1147.5,1140.2,1146,273476
16-05-2019 04:45,1146,1146.55,1141.35,1142,198323
16-05-2019 05:45,1142,1145.125,1141.7,1143.85,164178
16-05-2019 06:45,1143.875,1144.5,1141.475,1144.45,199831
16-05-2019 07:45,1144.5,1149.5,1144,1148.475,357516
16-05-2019 08:45,1148.925,1157,1147,1156.25,614462
16-05-2019 09:45,1156,1159.475,1155.325,1155.325,197881
17-05-2019 03:45,1157.55,1163.4,1155.85,1161.875,821832
17-05-2019 04:45,1161.875,1163.5,1159.5,1159.525,237044
17-05-2019 05:45,1159.525,1164.475,1156.3,1164.35,365466
17-05-2019 06:45,1164.325,1167.5,1162.525,1166.625,574190
17-05-2019 07:45,1166.625,1175,1165.075,1173.45,734721
17-05-2019 08:45,1173.25,1182,1170.85,1180.1,731230
17-05-2019 09:45,1180.1,1184.65,1180.1,1182.5,221249
20-05-2019 03:45,1204.4,1204.4,1190,1192.325,1092469
20-05-2019 04:45,1192.275,1197.05,1192.025,1195.75,347333
20-05-2019 05:45,1195.8,1199.9,1194.6,1197.325,452077
20-05-2019 06:45,1197.225,1199,1194.3,1198,353245
20-05-2019 07:45,1197.975,1207.5,1197.075,1207.35,934596
20-05-2019 08:45,1207.025,1219,1207,1214.85,888393
20-05-2019 09:45,1214.85,1219.35,1213,1214.125,335605
21-05-2019 03:45,1220.075,1224.5,1215.65,1219,537204
21-05-2019 04:45,1219.025,1223.6,1217.925,1220.55,303175
21-05-2019 05:45,1220.525,1224.075,1220,1222.575,204159
21-05-2019 06:45,1222.55,1222.575,1214.05,1214.5,327927
21-05-2019 07:45,1214.475,1218.375,1206.35,1206.8,360080
21-05-2019 08:45,1206.75,1210,1200.75,1201.8,611927
21-05-2019 09:45,1201.925,1204.5,1199.725,1204.075,227688
22-05-2019 03:45,1206.15,1211.025,1202.55,1207.375,493990
22-05-2019 04:45,1207.475,1212.5,1206.075,1207.775,283713
22-05-2019 05:45,1207.775,1210.15,1204.8,1207.225,286708
22-05-2019 06:45,1207.2,1211.95,1205,1209.7,251566
22-05-2019 07:45,1210.15,1213,1206.3,1208.075,513236
22-05-2019 08:45,1208.225,1208.775,1197.275,1202.65,719445
22-05-2019 09:45,1202.975,1205,1200.45,1205,294645
23-05-2019 03:45,1206.975,1219.75,1205.025,1210.6,1606759
23-05-2019 04:45,1210.6,1217,1202.1,1205.2,1158949
23-05-2019 05:45,1205.25,1206.35,1185.75,1190.425,1243889
23-05-2019 06:45,1190.5,1193.6,1183.375,1189.925,937853
23-05-2019 07:45,1189.975,1193.1,1178.675,1183.225,1358274
23-05-2019 08:45,1183.05,1185.675,1159.825,1165.2,1508477
23-05-2019 09:45,1165.025,1175,1164.225,1175,429863
24-05-2019 03:45,1179.85,1186.5,1173.325,1175.025,933596
24-05-2019 04:45,1175,1176,1170.575,1174.325,419766
24-05-2019 05:45,1174.275,1178.9,1170.075,1178.125,420740
24-05-2019 06:45,1178.125,1191.4,1175.05,1188.2,457656
24-05-2019 07:45,1188.2,1193,1181.275,1182.975,484375
24-05-2019 08:45,1183.325,1191.5,1180.4,1187.35,549255
24-05-2019 09:45,1187.375,1189.15,1183.875,1186.675,141554
27-05-2019 03:45,1189.7,1198.25,1186.45,1196.275,553320
27-05-2019 04:45,1196.6,1198.6,1194.6,1195.6,295111
27-05-2019 05:45,1195.6,1207.5,1195.025,1206.25,531019
27-05-2019 06:45,1206.2,1210.95,1202.575,1205.825,545958
27-05-2019 07:45,1205.975,1207.325,1202,1203.075,373160
27-05-2019 08:45,1203.075,1206.475,1199.15,1204.175,542679
27-05-2019 09:45,1204.225,1205,1201.725,1204.175,163615
28-05-2019 03:45,1207.475,1209.5,1195,1195.5,350291
28-05-2019 04:45,1195.35,1198.725,1193.525,1196.575,193202
28-05-2019 05:45,1196.575,1200.925,1195.05,1198.475,188039
28-05-2019 06:45,1198.5,1201.45,1198.05,1199.825,240971
28-05-2019 07:45,1199.925,1202.975,1198.85,1200.675,268443
28-05-2019 08:45,1200.65,1209.7,1198.05,1209.25,442890
28-05-2019 09:45,1208.95,1210,1206.95,1208.1,155520
29-05-2019 03:45,1205.3,1215.15,1205.3,1211.45,390429
29-05-2019 04:45,1211.425,1212,1206.7,1209.825,268230
29-05-2019 05:45,1209.825,1212,1208.05,1211.55,238441
29-05-2019 06:45,1211.5,1212.5,1208.55,1210.425,165243
29-05-2019 07:45,1210.375,1212.675,1209.85,1212.2,263832
29-05-2019 08:45,1212.15,1212.5,1206.625,1208.675,434764
29-05-2019 09:45,1208.725,1209.55,1207.5,1209.5,103391
30-05-2019 03:45,1208,1212.85,1206.775,1211.5,297985
30-05-2019 04:45,1211.85,1217.5,1211.5,1217.375,373106
30-05-2019 05:45,1217.45,1217.975,1214.975,1217.975,291126
30-05-2019 06:45,1217.975,1223,1217.675,1222.425,345432
30-05-2019 07:45,1222.3,1223.725,1219.25,1222.7,291247
30-05-2019 08:45,1222.575,1223.925,1216.375,1218.025,505258
30-05-2019 09:45,1218.05,1221.525,1217.5,1219.775,232379
31-05-2019 03:45,1226,1232.5,1225.075,1231.9,564814
31-05-2019 04:45,1231.825,1231.825,1227.5,1230.425,410176
31-05-2019 05:45,1230.5,1232,1179.2,1213,945402
31-05-2019 06:45,1213.1,1223.2,1212.525,1217.925,756962
31-05-2019 07:45,1217.925,1218.5,1213.35,1214.575,739739
31-05-2019 08:45,1214.55,1218.9,1210.5,1212.7,1059233
31-05-2019 09:45,1212.325,1213.725,1209.85,1212.6,461430
03-06-2019 03:45,1212.675,1224.025,1212.675,1222.75,639752
03-06-2019 04:45,1222.75,1222.95,1219.175,1222.075,178831
03-06-2019 05:45,1222.075,1225,1221.3,1224.95,215239
03-06-2019 06:45,1225,1227.5,1223.275,1226.7,229647
03-06-2019 07:45,1226.7,1227.5,1220.3,1227.2,370928
03-06-2019 08:45,1227.225,1229.875,1225.55,1229.4,376013
03-06-2019 09:45,1229.325,1229.55,1225.325,1228.55,103420
04-06-2019 03:45,1227.75,1231.5,1220.625,1222.475,426584
04-06-2019 04:45,1222.475,1227.45,1221.55,1225.5,172036
04-06-2019 05:45,1225.2,1227.2,1223,1226,171012
04-06-2019 06:45,1226,1230.5,1225.5,1230.225,251375
04-06-2019 07:45,1230.45,1232.85,1227.5,1230.1,230795
04-06-2019 08:45,1230.225,1232,1224.95,1225.475,216009
04-06-2019 09:45,1225.45,1227.75,1224.725,1226.15,140348
06-06-2019 03:45,1227,1234.75,1225.6,1226.775,980923
06-06-2019 04:45,1226.675,1228.25,1225.125,1226.975,255702
06-06-2019 05:45,1226.95,1227.8,1219.75,1220,403529
06-06-2019 06:45,1220.3,1220.875,1215.125,1215.15,890785
06-06-2019 07:45,1215.5,1216.8,1206.7,1209.375,457448
06-06-2019 08:45,1209.45,1213.95,1207.5,1211.35,647744
06-06-2019 09:45,1211.375,1213.9,1210.4,1211.675,258172
07-06-2019 03:45,1213.5,1218.975,1204.6,1218.075,616898
07-06-2019 04:45,1218.375,1221.3,1216.175,1218,289993
07-06-2019 05:45,1218,1220.85,1216.25,1220,212860
07-06-2019 06:45,1220,1222.5,1218,1221,159520
07-06-2019 07:45,1220.95,1222.5,1218.425,1221.95,209938
07-06-2019 08:45,1221.95,1227.125,1221.175,1223.5,368327
07-06-2019 09:45,1223.025,1225,1222.275,1223.175,133996
10-06-2019 03:45,1227.675,1233.5,1222.8,1223.825,381190
10-06-2019 04:45,1223.8,1227,1218.625,1221.125,160508
10-06-2019 05:45,1221,1222.225,1216.075,1217.575,221847
10-06-2019 06:45,1217.7,1222.525,1217,1221.65,219814
10-06-2019 07:45,1221.7,1225.85,1218.275,1218.5,323380
10-06-2019 08:45,1218.5,1223.2,1218.5,1219.975,311380
10-06-2019 09:45,1219.975,1222.3,1218.7,1220.1,135894
11-06-2019 03:45,1224.9,1225.25,1220.6,1224.325,550432
11-06-2019 04:45,1224.325,1225.5,1222.075,1222.6,165339
11-06-2019 05:45,1222.6,1227.1,1222.525,1225.95,212344
11-06-2019 06:45,1225.875,1228.3,1225,1227.475,173150
11-06-2019 07:45,1227.475,1229.5,1225.4,1229.425,194088
11-06-2019 08:45,1229.5,1229.925,1224,1224.025,316794
11-06-2019 09:45,1224.025,1225,1222,1224.2,155634
12-06-2019 03:45,1222.425,1223.975,1218.425,1219.275,302775
12-06-2019 04:45,1219.25,1219.85,1217.3,1217.5,200280
12-06-2019 05:45,1217.75,1218.425,1215.8,1217.25,113390
12-06-2019 06:45,1216.95,1217.5,1215.25,1215.975,172397
12-06-2019 07:45,1216.05,1216.325,1213.5,1215.525,273689
12-06-2019 08:45,1215.575,1217.275,1211.825,1213.025,490158
