Date,OpenHindunilvr,HighHindunilvr,LowHindunilvr,CloseHindunilvr,VolumeHindunilvr
08-03-2019 03:45,1706,1717.55,1703,1703.4,228536
08-03-2019 04:45,1703.45,1709.9,1699.9,1703.25,186226
08-03-2019 05:45,1702.9,1703.95,1698.6,1700.85,194330
08-03-2019 06:45,1700.8,1700.95,1695.55,1699.1,249231
08-03-2019 07:45,1699.15,1702.9,1698.45,1699.85,156410
08-03-2019 08:45,1699.85,1703.25,1697.45,1702.85,259450
08-03-2019 09:45,1702.9,1703.45,1701.3,1701.85,126515
11-03-2019 03:45,1705.5,1725.95,1705.5,1723,399764
11-03-2019 04:45,1722.75,1722.85,1718.15,1719.8,163436
11-03-2019 05:45,1719.75,1720.05,1717.2,1718.9,79629
11-03-2019 06:45,1718.95,1720,1712.8,1715.5,103872
11-03-2019 07:45,1715.35,1719,1712.4,1714.95,118758
11-03-2019 08:45,1714.85,1716.25,1713,1715.9,378705
11-03-2019 09:45,1715.8,1717.95,1713.15,1714.95,181222
12-03-2019 03:45,1723.1,1736.7,1723.1,1736,510953
12-03-2019 04:45,1736,1739,1732.6,1737.2,183488
12-03-2019 05:45,1737.15,1738.75,1734.05,1735,195309
12-03-2019 06:45,1735,1737,1734,1736,164917
12-03-2019 07:45,1736,1736.25,1731.9,1732.95,251943
12-03-2019 08:45,1732.95,1738,1732.6,1734.95,357923
12-03-2019 09:45,1734.95,1736,1731.35,1734.8,191225
13-03-2019 03:45,1743.65,1755.3,1741.8,1749.2,461399
13-03-2019 04:45,1749.2,1749.2,1743.3,1745,244631
13-03-2019 05:45,1745,1748.9,1743.9,1748.9,202465
13-03-2019 06:45,1748.85,1750,1745.25,1746.7,153674
13-03-2019 07:45,1746.7,1750,1742.5,1744.25,163102
13-03-2019 08:45,1744.3,1748.95,1742.8,1746.7,345683
13-03-2019 09:45,1747.15,1750,1745.85,1749.7,167062
14-03-2019 03:45,1750.75,1750.75,1730.2,1736,186808
14-03-2019 04:45,1736.2,1739.1,1730.85,1734.6,71596
14-03-2019 05:45,1734.35,1739,1734,1734.9,105270
14-03-2019 06:45,1734.35,1735.05,1732.15,1735,145661
14-03-2019 07:45,1735,1738,1735,1735.65,109548
14-03-2019 08:45,1735.95,1739.65,1734.9,1737,155851
14-03-2019 09:45,1736.95,1739.9,1736.55,1737.3,91954
15-03-2019 03:45,1740.2,1740.2,1704.5,1707.7,625872
15-03-2019 04:45,1707.05,1708.9,1702.8,1703.3,279384
15-03-2019 05:45,1703.25,1703.7,1695.5,1701.5,432860
15-03-2019 06:45,1701.5,1701.9,1696.2,1701.15,274341
15-03-2019 07:45,1700.75,1702.45,1698.05,1699.45,271961
15-03-2019 08:45,1700,1705,1694.9,1699.55,1016777
15-03-2019 09:45,1699.55,1701,1696.4,1701,665057
18-03-2019 03:45,1708.1,1710.8,1687.95,1703.45,495504
18-03-2019 04:45,1704,1706,1698.05,1699.05,175592
18-03-2019 05:45,1699.85,1701.8,1692.6,1694.75,199460
18-03-2019 06:45,1694.2,1699.95,1693.55,1699,189222
18-03-2019 07:45,1698.5,1700,1695.05,1696.95,131819
18-03-2019 08:45,1696.8,1700,1695,1698.3,244313
18-03-2019 09:45,1698.1,1700,1695.3,1698.75,181631
19-03-2019 03:45,1698.95,1709.4,1688.3,1699.95,313931
19-03-2019 04:45,1699.8,1700,1695,1698.45,202950
19-03-2019 05:45,1698,1699,1696.5,1698.95,144328
19-03-2019 06:45,1699,1699,1692.8,1695,120384
19-03-2019 07:45,1695,1698.4,1693.35,1697.85,185285
19-03-2019 08:45,1697.9,1701.95,1697.5,1698.15,343575
19-03-2019 09:45,1698.25,1701.1,1698.25,1700,142230
20-03-2019 03:45,1705,1716.5,1700,1713.5,863268
20-03-2019 04:45,1713.5,1715,1705.7,1705.7,170547
20-03-2019 05:45,1706,1706,1701.6,1703.7,225629
20-03-2019 06:45,1703.5,1705,1696.8,1699.1,256596
20-03-2019 07:45,1698.8,1699.95,1687.3,1690,258152
20-03-2019 08:45,1690,1695,1687.55,1688.9,316390
20-03-2019 09:45,1688,1688.3,1683.65,1687.55,220572
22-03-2019 03:45,1687.55,1699.45,1674,1697.5,469617
22-03-2019 04:45,1697,1703.65,1685,1687.25,297383
22-03-2019 05:45,1687.25,1687.95,1679.05,1682.25,201931
22-03-2019 06:45,1682.25,1686.5,1681,1683.75,141030
22-03-2019 07:45,1683.75,1684,1675.2,1678.65,162914
22-03-2019 08:45,1678,1680,1675.05,1678.5,208171
22-03-2019 09:45,1678.45,1680,1676.15,1679.8,148020
25-03-2019 03:45,1673,1682.25,1665.1,1682.25,187875
25-03-2019 04:45,1682.25,1683.5,1665.8,1666.95,822733
25-03-2019 05:45,1667.35,1669.65,1661.95,1662.5,176053
25-03-2019 06:45,1662.7,1672.35,1660,1669.25,193586
25-03-2019 07:45,1669.2,1687.35,1666.9,1680,352833
25-03-2019 08:45,1680,1680,1671.15,1674.6,224518
25-03-2019 09:45,1674.85,1675.9,1671,1673.85,79433
26-03-2019 03:45,1680,1684.35,1674.3,1677.05,199114
26-03-2019 04:45,1677.05,1688.25,1674.4,1687.85,166260
26-03-2019 05:45,1687.45,1691.4,1681,1681.75,232729
26-03-2019 06:45,1681.7,1682,1675.5,1681.1,133426
26-03-2019 07:45,1681.6,1687.65,1680.3,1686.55,176166
26-03-2019 08:45,1685.95,1687.5,1683.2,1683.75,437264
26-03-2019 09:45,1683.5,1685,1681,1683.8,105493
27-03-2019 03:45,1685,1703,1685,1699.45,358230
27-03-2019 04:45,1699,1707.75,1698,1703.6,279515
27-03-2019 05:45,1703.75,1706,1695,1697.15,234102
27-03-2019 06:45,1697.3,1700,1694.65,1694.65,108524
27-03-2019 07:45,1695,1696,1678.1,1680.45,213230
27-03-2019 08:45,1680.35,1688.1,1678.75,1682.85,236741
27-03-2019 09:45,1683.6,1683.6,1675,1680.8,89640
28-03-2019 03:45,1685,1686.75,1674.5,1681.25,225512
28-03-2019 04:45,1681.15,1682.7,1678.15,1680.6,175096
28-03-2019 05:45,1680.6,1683.3,1676.1,1679.65,90987
28-03-2019 06:45,1679.25,1680.2,1677.4,1679,72615
28-03-2019 07:45,1678.8,1679.3,1676.1,1678,140561
28-03-2019 08:45,1678,1686.45,1677.3,1682.1,756711
28-03-2019 09:45,1682.15,1689.75,1681.25,1689,388442
01-04-2019 03:45,1710.1,1721.25,1710.1,1717.6,305175
01-04-2019 04:45,1717.45,1717.7,1702.3,1702.3,224932
01-04-2019 05:45,1701.45,1706.8,1700.95,1702.75,96918
01-04-2019 06:45,1702.8,1702.8,1690,1691.7,168547
01-04-2019 07:45,1691.75,1694.7,1688,1691.1,169422
01-04-2019 08:45,1691.35,1693.45,1689,1689.9,203070
01-04-2019 09:45,1690.15,1691,1687.95,1690,112294
02-04-2019 03:45,1693.15,1697,1685.4,1691.35,294964
02-04-2019 04:45,1690.75,1691.3,1682,1682.2,144819
02-04-2019 05:45,1682.25,1688.85,1682.05,1686.75,119506
02-04-2019 06:45,1686.85,1690.85,1681.05,1683.8,138513
02-04-2019 07:45,1683.2,1686.75,1680.3,1685,113573
02-04-2019 08:45,1684.9,1690,1683,1689.15,286615
02-04-2019 09:45,1689.25,1689.25,1681,1687.15,129301
03-04-2019 03:45,1682.45,1684.5,1675.15,1681.85,306425
03-04-2019 04:45,1681.25,1686.5,1678.75,1679.55,198963
03-04-2019 05:45,1679.5,1680.9,1672.3,1672.5,219953
03-04-2019 06:45,1672.2,1682.95,1671.7,1681.7,148915
03-04-2019 07:45,1681.45,1684.25,1675.6,1676.9,99537
03-04-2019 08:45,1676.85,1677.2,1670,1670.65,152583
03-04-2019 09:45,1670.55,1672,1669,1670.8,104893
04-04-2019 03:45,1668,1685.95,1667.15,1674.75,284531
04-04-2019 04:45,1674.85,1676.5,1670.2,1675.3,120469
04-04-2019 05:45,1676.1,1678.5,1673,1675.4,111744
04-04-2019 06:45,1675.1,1676.95,1674,1676.15,64321
04-04-2019 07:45,1676.25,1676.25,1667.1,1667.3,189804
04-04-2019 08:45,1667.3,1667.7,1658.05,1666.65,323654
04-04-2019 09:45,1666.8,1669,1666.05,1666.55,114732
05-04-2019 03:45,1668.6,1670,1658.2,1660.1,267664
05-04-2019 04:45,1660.1,1660.45,1651,1651.85,247493
05-04-2019 05:45,1651.85,1657.75,1650,1657.55,188167
05-04-2019 06:45,1657.5,1657.5,1650.65,1653,150698
05-04-2019 07:45,1653.35,1654.75,1650.75,1651.75,162603
05-04-2019 08:45,1651.7,1659.3,1650.2,1658.9,283609
05-04-2019 09:45,1658.75,1666,1658.4,1662.5,165078
08-04-2019 03:45,1664.9,1679.75,1664,1677.6,281805
08-04-2019 04:45,1677.15,1678.6,1672.45,1673.05,255947
08-04-2019 05:45,1673.5,1674.1,1668.4,1672,265957
08-04-2019 06:45,1672,1673,1667,1672,119415
08-04-2019 07:45,1672.4,1672.6,1663.3,1665,182622
08-04-2019 08:45,1664.9,1669.15,1657.25,1665.75,381278
08-04-2019 09:45,1665.75,1667.15,1660.7,1664.9,159911
09-04-2019 03:45,1670.05,1675,1664.85,1673.05,191336
09-04-2019 04:45,1673.2,1674,1670,1671.8,124916
09-04-2019 05:45,1671.65,1673.4,1669.55,1672,186093
09-04-2019 06:45,1672,1673.9,1671,1671,156691
09-04-2019 07:45,1671,1673.15,1666.65,1672.1,158773
09-04-2019 08:45,1672.15,1682.1,1671.9,1681.8,278788
09-04-2019 09:45,1681.7,1683.9,1680,1680,134561
10-04-2019 03:45,1686,1691.8,1683.45,1686,358686
10-04-2019 04:45,1686.3,1696.9,1685.05,1695.5,257028
10-04-2019 05:45,1696,1704,1693.05,1702.9,349471
10-04-2019 06:45,1702.95,1702.95,1698.25,1699.7,128683
10-04-2019 07:45,1699.7,1703.85,1692.35,1696.05,206208
10-04-2019 08:45,1696.05,1699.5,1693.9,1694.7,245056
10-04-2019 09:45,1694.7,1698.4,1691.05,1698.4,173254
11-04-2019 03:45,1704,1713.85,1699.25,1711.3,595835
11-04-2019 04:45,1711,1711.25,1705.1,1706.9,134788
11-04-2019 05:45,1706.9,1711.35,1706.45,1711.3,162238
11-04-2019 06:45,1711.2,1716.45,1709.6,1713.4,171903
11-04-2019 07:45,1713.4,1716.5,1711,1714,243006
11-04-2019 08:45,1713.95,1716.25,1709.5,1710.5,506773
11-04-2019 09:45,1710.4,1714,1708.25,1710.4,209110
12-04-2019 03:45,1716.4,1723.6,1710.4,1723.4,440612
12-04-2019 04:45,1723.3,1724.7,1718.05,1719.5,250329
12-04-2019 05:45,1718.7,1719.55,1713.5,1713.9,127252
12-04-2019 06:45,1713.85,1717.9,1711.05,1716.25,143014
12-04-2019 07:45,1716.15,1723,1715,1722.3,148022
12-04-2019 08:45,1722.3,1723.9,1718.05,1722.65,205567
12-04-2019 09:45,1722.7,1723,1720,1721.65,120215
15-04-2019 03:45,1725,1730.5,1716.95,1719.5,172892
15-04-2019 04:45,1719.5,1721.45,1716.95,1717.9,79410
15-04-2019 05:45,1717.65,1724.4,1717.05,1724.4,106676
15-04-2019 06:45,1724.4,1726.95,1719,1723.25,151177
15-04-2019 07:45,1723.3,1725.3,1718,1720.45,103254
15-04-2019 08:45,1720.1,1730.3,1720,1721.45,305265
15-04-2019 09:45,1721.25,1725.5,1719.95,1724,115908
16-04-2019 03:45,1723,1740.85,1717.35,1735.75,409809
16-04-2019 04:45,1735.75,1739.95,1735.1,1737.9,224212
16-04-2019 05:45,1737.9,1738.85,1732,1735.65,152626
16-04-2019 06:45,1735.7,1740,1735.3,1740,129818
16-04-2019 07:45,1740,1742,1733.25,1736.2,215860
16-04-2019 08:45,1736.1,1741.8,1734.75,1736.9,327998
16-04-2019 09:45,1736.95,1740.2,1736.9,1738.55,164371
18-04-2019 03:30,0,0,0,0,0
18-04-2019 04:30,1739,1744.1,1736.55,1740,271965
18-04-2019 05:30,1739.65,1741.8,1737.3,1739,116025
18-04-2019 06:30,1739,1739,1729.6,1737.5,204950
18-04-2019 07:30,1737.45,1738.7,1735,1738,93662
18-04-2019 08:30,1738,1740.65,1736.6,1738,162185
18-04-2019 09:30,1738,1742,0,0,624299
22-04-2019 03:45,1739.9,1745,1730.15,1733.45,145668
22-04-2019 04:45,1733.5,1741,1733,1741,80735
22-04-2019 05:45,1741,1742.95,1737.55,1738.8,48432
22-04-2019 06:45,1738.8,1741.85,1734.55,1740.95,81500
22-04-2019 07:45,1740.95,1744.45,1738.5,1741,81044
22-04-2019 08:45,1740.85,1742.75,1739.05,1740.4,184768
22-04-2019 09:45,1740.2,1741.9,1736.7,1739.85,93463
23-04-2019 03:45,1741.3,1741.8,1733.1,1739,104215
23-04-2019 04:45,1738.6,1747.75,1738.35,1744.1,131034
23-04-2019 05:45,1744.1,1745,1739.8,1740.65,77161
23-04-2019 06:45,1740.65,1742.3,1735.55,1740.4,131107
23-04-2019 07:45,1740.35,1745,1739,1744.75,78471
23-04-2019 08:45,1744.9,1747.95,1741.1,1744,188041
23-04-2019 09:45,1744,1745.2,1742,1744.6,92267
24-04-2019 03:45,1745.05,1745.05,1738.7,1739.95,118073
24-04-2019 04:45,1739.85,1741.9,1738.1,1739.25,106708
24-04-2019 05:45,1739.25,1740.15,1735.05,1737.5,155589
24-04-2019 06:45,1737.5,1740,1735.9,1739,291240
24-04-2019 07:45,1738.75,1744.45,1738,1744.45,190275
24-04-2019 08:45,1745,1754.8,1744.35,1752.9,220239
24-04-2019 09:45,1752.85,1755,1749.1,1752.6,86491
25-04-2019 03:45,1756.2,1762.6,1754,1757.7,161404
25-04-2019 04:45,1757.7,1760,1754,1759.95,86044
25-04-2019 05:45,1759.8,1760,1757,1758.55,157054
25-04-2019 06:45,1758.55,1759.4,1750,1754.35,97506
25-04-2019 07:45,1754.35,1754.65,1742,1753.2,191446
25-04-2019 08:45,1753.4,1755,1727.45,1728.95,623706
25-04-2019 09:45,1728.95,1738.9,1728.95,1737.15,386144
26-04-2019 03:45,1740,1743.9,1731.2,1738.4,161487
26-04-2019 04:45,1739.2,1741.55,1726.8,1731.4,86225
26-04-2019 05:45,1731.35,1736.6,1730.25,1736.45,61809
26-04-2019 06:45,1736.9,1738.65,1734.75,1735.8,137268
26-04-2019 07:45,1735.8,1745.45,1728.15,1744.25,119510
26-04-2019 08:45,1744.15,1747.2,1742.05,1746.45,121566
26-04-2019 09:45,1746.5,1750.8,1745.95,1747.35,83866
30-04-2019 03:45,1749.95,1762,1746.6,1759.6,200239
30-04-2019 04:45,1759.5,1760.7,1745,1749.4,165285
30-04-2019 05:45,1749.4,1756,1746.5,1754.4,120813
30-04-2019 06:45,1754.4,1755.8,1750.8,1755.55,91473
30-04-2019 07:45,1755.6,1756.9,1752,1753.1,89581
30-04-2019 08:45,1752.9,1761.95,1752.35,1756.2,326918
30-04-2019 09:45,1756.1,1759.45,1752.75,1757.7,176178
02-05-2019 03:45,1756.45,1762.5,1745,1753.7,161179
02-05-2019 04:45,1753.7,1754.1,1743.25,1746.9,78446
02-05-2019 05:45,1746.9,1747.65,1743,1743.85,80023
02-05-2019 06:45,1743.7,1746.15,1736.9,1737.2,92713
02-05-2019 07:45,1737.2,1749.7,1736.6,1740.7,128554
02-05-2019 08:45,1740.7,1741.95,1722.3,1726.3,171976
02-05-2019 09:45,1726.3,1726.45,1720.35,1723.55,0
03-05-2019 03:45,1721,1727,1704.5,1709.85,234995
03-05-2019 04:45,1709.85,1714,1702,1703,122853
03-05-2019 05:45,1703,1706,1696,1698,124010
03-05-2019 06:45,1698.05,1698.95,1682,1691,269556
03-05-2019 07:45,1691,1702,1686,1696.35,261470
03-05-2019 08:45,1696.2,1702.45,1688.9,1695.4,283897
03-05-2019 09:45,1695.4,1696.6,1690,1690.6,142454
06-05-2019 03:45,1676.95,1685,1659.25,1665,907390
06-05-2019 04:45,1665.05,1667.3,1656.15,1662.65,359263
06-05-2019 05:45,1662.85,1667.45,1659.5,1660.7,240073
06-05-2019 06:45,1660.7,1668.4,1660.5,1665.05,169108
06-05-2019 07:45,1665.05,1667.75,1660.85,1663.55,185930
06-05-2019 08:45,1663.55,1671.2,1659.7,1669.25,322101
06-05-2019 09:45,1669.25,1672.15,1668,1669,178790
07-05-2019 03:30,0,0,0,0,0
07-05-2019 04:30,1678.7,1698.5,1674,1693.95,307217
07-05-2019 05:30,1693.8,1707.7,1691.7,1704.05,277346
07-05-2019 06:30,1704.05,1710.5,1703.4,1706.6,242392
07-05-2019 07:30,1706.65,1708,1697.8,1706.05,597735
07-05-2019 08:30,1706.05,1708.75,1693.2,1701,263217
07-05-2019 09:30,1701,1704.55,0,0,522921
08-05-2019 03:45,1697.45,1697.45,1675,1684.5,239134
08-05-2019 04:45,1684.5,1684.9,1678.1,1681.15,220607
08-05-2019 05:45,1681.15,1688.8,1680.2,1686.95,94110
08-05-2019 06:45,1687.05,1689.95,1685.85,1688,111543
08-05-2019 07:45,1687.2,1694,1685.3,1692.6,135230
08-05-2019 08:45,1692.35,1694.45,1685.75,1689.8,293395
08-05-2019 09:45,1688.5,1691.05,1687,1688.7,146657
09-05-2019 03:45,1682.15,1687.9,1677,1683.3,142844
09-05-2019 04:45,1683.3,1689.45,1683.1,1686.35,131586
09-05-2019 05:45,1686.3,1693.85,1686.3,1688.45,142549
09-05-2019 06:45,1688,1692.15,1683,1691,121665
09-05-2019 07:45,1691.05,1701.3,1687.25,1701.3,166083
09-05-2019 08:45,1701.35,1713,1699,1702.85,368678
09-05-2019 09:45,1702.85,1707,1702.45,1703.75,129436
10-05-2019 03:45,1707,1707,1678.5,1685.05,192068
10-05-2019 04:45,1685.05,1694.3,1684.7,1693.15,126109
10-05-2019 05:45,1693.2,1697.25,1690.8,1692.6,86291
10-05-2019 06:45,1692.5,1699,1691.55,1699,87311
10-05-2019 07:45,1699.35,1709,1693,1707.6,185705
10-05-2019 08:45,1707.6,1708.5,1683.2,1687.05,233844
10-05-2019 09:45,1687.2,1689.05,1683.2,1687.45,88497
13-05-2019 03:45,1690.15,1710,1690.1,1708.75,175049
13-05-2019 04:45,1708.75,1709.95,1699.2,1700.05,113681
13-05-2019 05:45,1700.25,1708.15,1696.2,1703.55,190889
13-05-2019 06:45,1703.55,1710,1701.6,1708.45,118542
13-05-2019 07:45,1708.45,1717,1702.1,1714.45,173300
13-05-2019 08:45,1714.5,1717,1700,1700.35,305781
13-05-2019 09:45,1700,1702.85,1697.6,1702,81760
14-05-2019 03:45,1700,1709,1692.75,1692.9,271398
14-05-2019 04:45,1692.65,1700,1687,1695.4,197028
14-05-2019 05:45,1695.35,1695.35,1681.9,1682.55,166857
14-05-2019 06:45,1682.5,1701.25,1680.2,1699.2,192316
14-05-2019 07:45,1699.05,1700.65,1693.95,1697.1,148243
14-05-2019 08:45,1697.1,1710,1691.8,1698.9,347668
14-05-2019 09:45,1699,1703.7,1693.5,1697.75,116621
15-05-2019 03:45,1701.05,1701.05,1683.75,1690.55,196022
15-05-2019 04:45,1690.55,1693.6,1686,1688.95,78461
15-05-2019 05:45,1688.95,1697.5,1687,1692.6,78517
15-05-2019 06:45,1692.6,1692.6,1678.45,1679.75,203238
15-05-2019 07:45,1679.45,1688.5,1674.6,1684,223577
15-05-2019 08:45,1684.05,1684.45,1666.95,1670.4,295184
15-05-2019 09:45,1670.4,1675.05,1670,1671.05,160172
16-05-2019 03:45,1674.95,1683.7,1672.35,1682.8,122646
16-05-2019 04:45,1683,1684.7,1677.15,1681.3,60870
16-05-2019 05:45,1681.3,1683.75,1677.4,1683.45,50597
16-05-2019 06:45,1683.25,1689.95,1681.75,1684.5,90519
16-05-2019 07:45,1684.05,1696.7,1684.05,1696.6,95996
16-05-2019 08:45,1696.7,1700,1682.65,1685.25,230970
16-05-2019 09:45,1686.05,1695,1685.95,1688.2,62255
17-05-2019 03:45,1691,1710,1686.2,1706.35,177293
17-05-2019 04:45,1706.6,1727,1704.9,1724.6,205727
17-05-2019 05:45,1724.15,1732,1722.5,1731.3,170960
17-05-2019 06:45,1731.35,1741.6,1729.7,1739,211560
17-05-2019 07:45,1739,1740.95,1734,1737.05,191619
17-05-2019 08:45,1737.05,1742.1,1732.15,1738,397673
17-05-2019 09:45,1737.9,1738.6,1732.55,1736.8,146336
20-05-2019 03:45,1762,1764.7,1735.2,1749.35,223281
20-05-2019 04:45,1749.4,1755,1743.3,1748.25,119566
20-05-2019 05:45,1748.3,1752.15,1740.6,1748.5,99186
20-05-2019 06:45,1748.5,1767.5,1746.25,1767.5,178914
20-05-2019 07:45,1767.35,1776.5,1765,1773.85,243154
20-05-2019 08:45,1773.85,1775,1766.45,1772.5,289391
20-05-2019 09:45,1772.05,1776.65,1768.1,1772.5,122182
21-05-2019 03:45,1773,1797.4,1772.9,1777.85,219292
21-05-2019 04:45,1777.65,1790,1773.4,1789,125661
21-05-2019 05:45,1788.95,1790,1778.6,1789.7,105880
21-05-2019 06:45,1789.45,1790.7,1784.1,1787.85,146204
21-05-2019 07:45,1787.65,1791.4,1783.85,1785.85,183576
21-05-2019 08:45,1785.9,1789.95,1781.4,1785.6,301815
21-05-2019 09:45,1785.25,1790.5,1782.45,1785.25,254348
22-05-2019 03:45,1782.6,1782.65,1747.35,1753.5,326698
22-05-2019 04:45,1753.8,1762.95,1753.15,1757.75,165962
22-05-2019 05:45,1757.35,1763.2,1752.2,1760,129607
22-05-2019 06:45,1760,1764,1756.3,1757.85,155451
22-05-2019 07:45,1757.1,1772.3,1757.1,1766.4,143287
22-05-2019 08:45,1766.25,1772.25,1759.95,1772.25,161529
22-05-2019 09:45,1772.25,1775,1766,1768.3,79288
23-05-2019 03:45,1785.95,1804.9,1771.1,1800.55,449978
23-05-2019 04:45,1800,1800.55,1775,1775.85,246693
23-05-2019 05:45,1775.7,1779.75,1760.1,1761.3,157841
23-05-2019 06:45,1760.4,1765.35,1755.95,1763.25,205893
23-05-2019 07:45,1762.7,1768.2,1756.6,1761.95,153965
23-05-2019 08:45,1762.35,1765,1748,1752.05,244749
23-05-2019 09:45,1752.25,1752.25,1745.5,1748.2,89743
24-05-2019 03:45,1757.35,1758,1729.25,1729.75,209282
24-05-2019 04:45,1729.7,1735.95,1727.1,1735.3,161326
24-05-2019 05:45,1735.95,1747,1735.3,1742.85,312541
24-05-2019 06:45,1742.9,1750.9,1741.45,1744.65,161504
24-05-2019 07:45,1744.7,1758,1743,1747.6,417920
24-05-2019 08:45,1748.55,1753.35,1746,1746.9,267532
24-05-2019 09:45,1746.9,1759.8,1745.35,1749.6,72030
27-05-2019 03:45,1749,1756.6,1736.25,1751.05,145282
27-05-2019 04:45,1752.3,1758.95,1748.15,1748.25,143304
27-05-2019 05:45,1748.15,1755,1745.65,1753.05,170366
27-05-2019 06:45,1752.85,1764,1750.15,1761.3,356994
27-05-2019 07:45,1761.3,1764.9,1755,1755.95,133937
27-05-2019 08:45,1755.8,1775.55,1751,1772.1,339449
27-05-2019 09:45,1771.4,1774.1,1768,1771.95,83378
28-05-2019 03:45,1775,1775,1754.7,1759.25,211087
28-05-2019 04:45,1759.25,1762.45,1754.55,1756.3,186890
28-05-2019 05:45,1756.4,1771.95,1756.4,1771,160930
28-05-2019 06:45,1770.95,1779.9,1769.8,1774.35,157034
28-05-2019 07:45,1774.3,1776.5,1766.8,1773.9,142916
28-05-2019 08:45,1773.45,1778.3,1769.65,1775.8,1180689
28-05-2019 09:45,1775.85,1785.7,1775,1776.9,822282
29-05-2019 03:45,1776.25,1785.5,1773.8,1783,173540
29-05-2019 04:45,1783,1789.35,1776.35,1784.1,96315
29-05-2019 05:45,1784.1,1784.45,1775.05,1778.15,101029
29-05-2019 06:45,1778.15,1780.25,1771.4,1774.05,120614
29-05-2019 07:45,1774,1777.4,1770.4,1776.15,144687
29-05-2019 08:45,1776.9,1783,1774.1,1780.5,177613
29-05-2019 09:45,1780.5,1785,1778.05,1780.85,84363
30-05-2019 03:45,1785.05,1792,1782.3,1786.15,171687
30-05-2019 04:45,1786.8,1789.9,1781,1787.3,110966
30-05-2019 05:45,1786.75,1790,1782,1789.35,71261
30-05-2019 06:45,1789.4,1790,1787.1,1789,66857
30-05-2019 07:45,1788.9,1792,1786.2,1790.1,101787
30-05-2019 08:45,1790.1,1790.1,1782,1784.95,299394
30-05-2019 09:45,1784.95,1787.15,1781.25,1784.25,214020
31-05-2019 03:45,1786.7,1802.3,1775.65,1790.85,221363
31-05-2019 04:45,1791.6,1798,1789.25,1796.7,142943
31-05-2019 05:45,1796.75,1799.25,1773.5,1774.2,179945
31-05-2019 06:45,1774.2,1781.4,1770.05,1772.8,158210
31-05-2019 07:45,1772.8,1773.45,1764,1771.85,130704
31-05-2019 08:45,1770.5,1789.95,1768.75,1789.9,330825
31-05-2019 09:45,1789.95,1794.9,1787.1,1791.5,163681
03-06-2019 03:45,1792,1818.85,1792,1805.6,288934
03-06-2019 04:45,1805.6,1809.9,1798.55,1799.75,132736
03-06-2019 05:45,1799.5,1806.1,1799.15,1804.25,154667
03-06-2019 06:45,1804.05,1815,1803.05,1814.85,143565
03-06-2019 07:45,1814.65,1828,1813.15,1827.75,285311
03-06-2019 08:45,1827.95,1840,1827.65,1838.3,325040
03-06-2019 09:45,1838.3,1844.85,1837.4,1839.7,81922
04-06-2019 03:45,1837.8,1845.05,1816,1820.9,224319
04-06-2019 04:45,1820.65,1820.65,1812.25,1818.6,96203
04-06-2019 05:45,1818.6,1822.1,1809,1809.7,132934
04-06-2019 06:45,1810,1821.1,1807.1,1817.1,120481
04-06-2019 07:45,1817.45,1819.45,1814.15,1817.7,61436
04-06-2019 08:45,1817.75,1818.5,1810.05,1813.6,120619
04-06-2019 09:45,1813.6,1822.9,1813.6,1815.6,84691
06-06-2019 03:45,1822.15,1843.85,1812.25,1843.85,396724
06-06-2019 04:45,1843.65,1849.8,1841.05,1843.9,208615
06-06-2019 05:45,1843.9,1844.4,1837.1,1843.65,168237
06-06-2019 06:45,1843.65,1845,1838.1,1843.5,291969
06-06-2019 07:45,1843.25,1844.25,1834.6,1839.7,173467
06-06-2019 08:45,1839.55,1840,1833.1,1839.25,234762
06-06-2019 09:45,1839.25,1839.75,1832.1,1832.1,150720
07-06-2019 03:45,1833.05,1837.75,1815,1829,146942
07-06-2019 04:45,1829,1834.95,1825,1829.95,138977
07-06-2019 05:45,1830,1833.35,1827.05,1830.45,55718
07-06-2019 06:45,1830.5,1835,1829,1834.45,44031
07-06-2019 07:45,1834.15,1844.75,1832.4,1834.5,121715
07-06-2019 08:45,1835.25,1836.85,1826.85,1828.25,129819
07-06-2019 09:45,1828.35,1832.05,1825.5,1830.75,60306
10-06-2019 03:45,1839.9,1862.2,1835,1860.7,267156
10-06-2019 04:45,1860.7,1864.95,1846.7,1848.3,137907
10-06-2019 05:45,1848.3,1855,1843.35,1845.45,90684
10-06-2019 06:45,1845.7,1850,1844.85,1848.55,64024
10-06-2019 07:45,1848.65,1850,1840.1,1844.5,71773
10-06-2019 08:45,1844.9,1854,1842.9,1852.85,117030
10-06-2019 09:45,1852.7,1854,1846.4,1852.5,65142
11-06-2019 03:45,1855.15,1856.15,1837.6,1841.05,121115
11-06-2019 04:45,1841.65,1844.8,1836,1836.85,62218
11-06-2019 05:45,1836.95,1847,1832.3,1846.25,77147
11-06-2019 06:45,1846.3,1847,1838.1,1844.7,48716
11-06-2019 07:45,1844.9,1846.9,1842.15,1844.65,70472
11-06-2019 08:45,1844.65,1849.4,1838.5,1839,134590
11-06-2019 09:45,1839.05,1839.8,1836.05,1839.8,74326
12-06-2019 03:45,1839,1839,1825.55,1828.75,122123
12-06-2019 04:45,1828.75,1831,1823.1,1828.6,55772
12-06-2019 05:45,1828.65,1829.9,1822.7,1824,74938
12-06-2019 06:45,1824.05,1842.65,1822.05,1839.55,82460
