Date,OpenKotakbank,HighKotakbank,LowKotakbank,CloseKotakbank,VolumeKotakbank
05-09-2018 04:45,1264.4,1264.4,1254.15,1254.65,122482
05-09-2018 05:45,1254.35,1254.35,1240.6,1242.8,505952
05-09-2018 06:45,1243,1243.2,1234.05,1237.05,330533
05-09-2018 07:45,1237,1237.15,1227.6,1231.55,574714
05-09-2018 08:45,1231.8,1239.6,1231.8,1237.55,409701
05-09-2018 09:45,1237.55,1241.65,1236.5,1236.5,158301
06-09-2018 03:45,1242.5,1259.65,1238.65,1259.05,425666
06-09-2018 04:45,1258.8,1261.3,1254.65,1258.8,246472
06-09-2018 05:45,1258.15,1259.85,1255.4,1257.65,264853
06-09-2018 06:45,1257.65,1258.4,1253.45,1255,635273
06-09-2018 07:45,1255.45,1262.8,1252.5,1260.35,385029
06-09-2018 08:45,1260.6,1264.55,1259,1262,684797
06-09-2018 09:45,1262.7,1262.9,1256,1260.9,304677
07-09-2018 03:45,1259.8,1259.8,1251,1252.15,185336
07-09-2018 04:45,1252.35,1253.2,1248.75,1250.1,208739
07-09-2018 05:45,1250.05,1250.8,1245,1245.15,122725
07-09-2018 06:45,1245.5,1245.5,1239,1243.7,267799
07-09-2018 07:45,1243.95,1244.3,1239,1242.8,204488
07-09-2018 08:45,1242.5,1249,1239.45,1246.6,368845
07-09-2018 09:45,1246,1246.5,1242.85,1244.2,90508
10-09-2018 03:45,1240,1240,1218.15,1219.65,424579
10-09-2018 04:45,1219.6,1220.15,1215.05,1215.7,322405
10-09-2018 05:45,1216.25,1222.3,1216,1219.55,437003
10-09-2018 06:45,1219.8,1224.5,1218.95,1223,384521
10-09-2018 07:45,1222.8,1223,1219.15,1220.55,236433
10-09-2018 08:45,1220.55,1224,1219.05,1222.95,429427
10-09-2018 09:45,1222.4,1227.3,1221.65,1227.3,202134
11-09-2018 03:45,1227.65,1227.65,1210,1214.6,533512
11-09-2018 04:45,1214,1216.5,1210.5,1213.65,229126
11-09-2018 05:45,1214.1,1220.4,1214.1,1217.65,413938
11-09-2018 06:45,1217.5,1221.15,1216.75,1217,187253
11-09-2018 07:45,1217,1217.35,1208.1,1208.95,242816
11-09-2018 08:45,1208.4,1211,1205.55,1208.7,479209
11-09-2018 09:45,1208.7,1208.7,1204.05,1205.85,199806
12-09-2018 03:45,1208,1218.5,1200.75,1216.65,365036
12-09-2018 04:45,1217,1232.9,1216.15,1220.6,495519
12-09-2018 05:45,1220.6,1227.5,1216.2,1221.75,243173
12-09-2018 06:45,1221.7,1221.7,1211.95,1216.85,244462
12-09-2018 07:45,1217.55,1226.5,1214,1226.35,232478
12-09-2018 08:45,1226.35,1232.9,1225.05,1230,409809
12-09-2018 09:45,1230.15,1233.75,1229.1,1230.4,113942
14-09-2018 03:45,1240.4,1244.3,1231,1238.2,352692
14-09-2018 04:45,1238.6,1239.8,1232.6,1238.1,198841
14-09-2018 05:45,1238.65,1240.5,1232,1234.95,222817
14-09-2018 06:45,1234.95,1236.15,1229.4,1235.55,320422
14-09-2018 07:45,1235.8,1242.5,1235.8,1240.9,458911
14-09-2018 08:45,1241.3,1242.65,1238.6,1239.6,215223
14-09-2018 09:45,1240.15,1240.4,1235.9,1239.55,149264
17-09-2018 03:45,1227,1231.4,1223.2,1227.2,264249
17-09-2018 04:45,1227.2,1231,1227.1,1227.8,113095
17-09-2018 05:45,1227.85,1238.85,1226.45,1236.35,716638
17-09-2018 06:45,1236.15,1237.1,1230.8,1235.85,138760
17-09-2018 07:45,1235.6,1236.45,1229.3,1230.8,389620
17-09-2018 08:45,1230.5,1235.1,1227.4,1230.1,171409
17-09-2018 09:45,1230.95,1231.45,1227.3,1230.4,64448
18-09-2018 03:45,1226.9,1233.4,1226.85,1230,526858
18-09-2018 04:45,1229.85,1230.05,1220,1223.75,236458
18-09-2018 05:45,1224.05,1226.6,1217.45,1218.25,365616
18-09-2018 06:45,1218.3,1225.6,1218.05,1224.5,138753
18-09-2018 07:45,1224.25,1229.35,1223.05,1224.2,324308
18-09-2018 08:45,1223.1,1226,1215.15,1215.15,521095
18-09-2018 09:45,1215.05,1215.35,1210.65,1215.3,156857
19-09-2018 03:45,1217.75,1229.9,1217.25,1226.4,326796
19-09-2018 04:45,1226.4,1229,1225.05,1228.65,208575
19-09-2018 05:45,1228.65,1233.9,1228.65,1230.75,740309
19-09-2018 06:45,1231,1231.65,1229.1,1230.05,223144
19-09-2018 07:45,1230,1231,1225.05,1226.75,227122
19-09-2018 08:45,1226.75,1230.6,1224.4,1227.1,229873
19-09-2018 09:45,1227.5,1228.75,1223.7,1226.9,120222
21-09-2018 03:45,1230,1246,1230,1238.15,524213
21-09-2018 04:45,1238.15,1238.5,1221.55,1229.9,349114
21-09-2018 05:45,1230.45,1232.4,1227.35,1229.6,274140
21-09-2018 06:45,1229.55,1231.7,1150.45,1215,940022
21-09-2018 07:45,1215.65,1219.9,1200,1200.9,713331
21-09-2018 08:45,1201.35,1201.85,1149.95,1180.95,1180293
21-09-2018 09:45,1180.8,1185.5,1180,1180.2,545467
24-09-2018 03:45,1180.45,1181.2,1148.45,1150.75,565941
24-09-2018 04:45,1150.2,1151.75,1145.05,1148.6,674753
24-09-2018 05:45,1149.05,1151.85,1148.75,1149.65,597401
24-09-2018 06:45,1150,1157.35,1148,1151.35,615439
24-09-2018 07:45,1151.1,1154.75,1147.3,1153.6,316677
24-09-2018 08:45,1153.6,1158.15,1148.1,1149.3,472278
24-09-2018 09:45,1149.3,1149.35,1144.35,1148.7,212113
25-09-2018 03:45,1147.85,1147.85,1122.15,1131.95,504072
25-09-2018 04:45,1131.85,1138.7,1127.1,1133.7,623583
25-09-2018 05:45,1134.3,1134.6,1120.4,1132.1,487353
25-09-2018 06:45,1132,1143.7,1130.3,1141.9,593993
25-09-2018 07:45,1141.15,1164.6,1139.65,1164.5,520458
25-09-2018 08:45,1164.35,1183.85,1154.1,1182,803885
25-09-2018 09:45,1182.5,1190.65,1182.5,1183.35,241784
26-09-2018 03:45,1187,1187.75,1168.15,1179,386296
26-09-2018 04:45,1178.55,1179.3,1172.3,1176.25,125768
26-09-2018 05:45,1176.35,1178.25,1174.85,1174.85,366125
26-09-2018 06:45,1174.85,1177.5,1163.95,1167.25,423855
26-09-2018 07:45,1166,1173.5,1166,1172.85,313323
26-09-2018 08:45,1172.8,1175,1170,1171.1,499985
26-09-2018 09:45,1171.1,1171.1,1161.55,1169.4,328519
27-09-2018 03:45,1172.75,1177,1161.35,1168.2,324692
27-09-2018 04:45,1168.2,1175.9,1167.1,1174.4,162873
27-09-2018 05:45,1173.55,1173.55,1155.85,1164.65,458391
27-09-2018 06:45,1164.95,1165,1150,1153.2,279077
27-09-2018 07:45,1152.7,1157.4,1144.5,1147.45,1065398
27-09-2018 08:45,1146.9,1150.75,1141.65,1144.6,857001
27-09-2018 09:45,1143.2,1145.9,1139.1,1144.2,816624
28-09-2018 03:45,1147.15,1155.2,1134,1134.65,501562
28-09-2018 04:45,1134.65,1144.9,1134.65,1144,253231
28-09-2018 05:45,1143.65,1162.5,1143.65,1154.8,320261
28-09-2018 06:45,1154.65,1158.05,1146.9,1152.65,284339
28-09-2018 07:45,1152,1162.2,1143.1,1154.1,489037
28-09-2018 08:45,1151.55,1152.3,1138.25,1148.2,706380
28-09-2018 09:45,1148.8,1153.05,1133.55,1138.15,863291
01-10-2018 03:45,1090,1105.45,1006.8,1089.8,4482551
01-10-2018 04:45,1089.55,1107.05,1087.1,1088.55,1141801
01-10-2018 05:45,1088.6,1088.6,1074.35,1080.25,760477
01-10-2018 06:45,1080,1088.15,1061.6,1079.85,1240209
01-10-2018 07:45,1080,1111.85,1079.55,1106.65,1289429
01-10-2018 08:45,1105.7,1130.75,1105.7,1123.7,1353954
01-10-2018 09:45,1123.6,1124.25,1116.5,1118.65,250122
03-10-2018 03:45,1113.15,1138.25,1106,1131,761579
03-10-2018 04:45,1131,1132.9,1125.45,1127.4,264802
03-10-2018 05:45,1127.1,1130,1123.25,1127.7,379250
03-10-2018 06:45,1128,1129.8,1102.2,1107.6,604232
03-10-2018 07:45,1108.7,1117.35,1100.7,1107.95,293317
03-10-2018 08:45,1106.05,1106.65,1086.15,1098.15,539377
03-10-2018 09:45,1098.8,1103.5,1098.25,1098.25,116740
04-10-2018 03:45,1084.35,1090.6,1076.15,1078.5,639508
04-10-2018 04:45,1078.5,1090.25,1076.05,1089.2,359885
04-10-2018 05:45,1089.2,1092,1080,1081.25,643280
04-10-2018 06:45,1081.15,1084.4,1069.75,1073.9,392176
04-10-2018 07:45,1073.5,1078.4,1057.55,1065,408916
04-10-2018 08:45,1065.4,1079.75,1063.4,1075.25,659970
04-10-2018 09:45,1074.15,1078.6,1068.75,1069,329725
05-10-2018 03:45,1069.3,1085.75,1064.5,1083.15,370849
05-10-2018 04:45,1083.3,1084.5,1074.3,1078,671692
05-10-2018 05:45,1077.95,1088.95,1076,1086.05,348651
05-10-2018 06:45,1086.05,1086.3,1078.25,1079.2,486148
05-10-2018 07:45,1078.7,1081.5,1074.7,1078.2,543926
05-10-2018 08:45,1077.5,1084.15,1055,1055.45,845000
05-10-2018 09:45,1055.05,1055.1,1041.4,1047.1,496686
08-10-2018 03:45,1051.4,1067.75,1044.95,1058.65,649362
08-10-2018 04:45,1059.7,1080.4,1054.5,1080.4,561474
08-10-2018 05:45,1080.35,1091.85,1076.05,1086.65,758399
08-10-2018 06:45,1086.95,1097.1,1081.25,1093.3,463066
08-10-2018 07:45,1092.75,1094.6,1082.45,1084.4,491327
08-10-2018 08:45,1084.7,1115.05,1082.5,1106,860542
08-10-2018 09:45,1105.9,1108,1094.1,1102.95,280028
09-10-2018 03:45,1107,1107,1085.55,1096.75,361281
09-10-2018 04:45,1096.4,1112.95,1095.35,1107.65,359845
09-10-2018 05:45,1107.6,1126.45,1105,1122.9,640711
09-10-2018 06:45,1122.85,1123,1113.5,1117.35,481477
09-10-2018 07:45,1117.4,1120.3,1112.75,1115.55,426479
09-10-2018 08:45,1115.75,1125.75,1104.1,1109.55,677117
09-10-2018 09:45,1109.6,1113.95,1108.45,1108.45,166250
10-10-2018 03:45,1115,1124.55,1112.35,1119.15,366879
10-10-2018 04:45,1119.2,1135.4,1119.15,1130.1,515933
10-10-2018 05:45,1130.45,1138.75,1128,1137.45,417525
10-10-2018 06:45,1137.65,1141,1130,1131,565862
10-10-2018 07:45,1131.25,1138.9,1130.3,1137.45,648407
10-10-2018 08:45,1137,1146,1131.85,1134.75,700626
10-10-2018 09:45,1134.85,1140.95,1134.85,1137.75,169604
11-10-2018 03:45,1106.35,1115.75,1106.35,1111.2,464940
11-10-2018 04:45,1111.55,1111.55,1101.55,1107.7,296926
11-10-2018 05:45,1106.45,1113.75,1106.45,1111.3,348398
11-10-2018 06:45,1111.65,1115.8,1107.1,1111.9,278322
11-10-2018 07:45,1111.5,1112.35,1110.25,1111.5,241078
11-10-2018 08:45,1111.35,1119.35,1111.25,1113.45,512426
11-10-2018 09:45,1113,1118,1113,1115.55,132695
12-10-2018 03:45,1124,1148.95,1124,1148.3,413021
12-10-2018 04:45,1149,1154.3,1145,1149.4,457827
12-10-2018 05:45,1149.35,1159.5,1148.15,1159.5,1250188
12-10-2018 06:45,1159.3,1161.25,1152.8,1157.8,1013563
12-10-2018 07:45,1158,1163.4,1155,1163.4,838205
12-10-2018 08:45,1162.75,1172.65,1158.1,1167.5,1949682
12-10-2018 09:45,1167.8,1169,1162.9,1167.15,352017
15-10-2018 03:45,1169.35,1177.9,1157.8,1177.85,443852
15-10-2018 04:45,1177.55,1178.55,1161.75,1162.8,479792
15-10-2018 05:45,1162.7,1176.15,1161.75,1176.15,322314
15-10-2018 06:45,1175.45,1180.7,1172.25,1172.55,555951
15-10-2018 07:45,1172.05,1183.55,1168.3,1168.5,647683
15-10-2018 08:45,1168.65,1174.35,1163.6,1170,545798
15-10-2018 09:45,1169.5,1170.85,1167,1170.45,182761
16-10-2018 03:45,1171.5,1172.7,1163.45,1170.45,373131
16-10-2018 04:45,1170.4,1178.9,1170,1177.15,1106137
16-10-2018 05:45,1176.15,1176.95,1168.25,1169.45,1254773
16-10-2018 06:45,1169.4,1175,1162.8,1167.95,223566
16-10-2018 07:45,1168.3,1175.45,1168.3,1172.75,213352
16-10-2018 08:45,1172.35,1181.4,1172.1,1176.75,353470
16-10-2018 09:45,1176.45,1176.5,1169.9,1175.75,160229
17-10-2018 03:45,1183.6,1188,1177.7,1187.4,599035
17-10-2018 04:45,1187.85,1188,1174,1181.7,186553
17-10-2018 05:45,1181.25,1184.55,1178.15,1182.25,205336
17-10-2018 06:45,1181.85,1186.75,1180.3,1182.5,215016
17-10-2018 07:45,1183.5,1185.85,1180.7,1185.2,1887666
17-10-2018 08:45,1187.65,1187.7,1174.8,1175,1508660
17-10-2018 09:45,1175.3,1178.9,1173.05,1176,189204
19-10-2018 03:45,1165.5,1180,1160.6,1175.05,498257
19-10-2018 04:45,1175,1179.4,1170,1177,241435
19-10-2018 05:45,1177,1178.8,1173.55,1176.2,1265782
19-10-2018 06:45,1176.1,1179.3,1176,1177.1,187669
19-10-2018 07:45,1177.7,1179,1170.2,1177.1,571063
19-10-2018 08:45,1176.9,1201.2,1176.9,1199.05,445536
19-10-2018 09:45,1198.5,1205.6,1196,1198.95,354512
22-10-2018 03:45,1206.5,1206.95,1194,1204.75,467795
22-10-2018 04:45,1204.75,1211.8,1202,1209.35,297634
22-10-2018 05:45,1208.8,1217.8,1206.85,1217.8,348234
22-10-2018 06:45,1216.75,1218.9,1204.05,1208,520602
22-10-2018 07:45,1208,1208.05,1187,1189.3,1193641
22-10-2018 08:45,1189.75,1194.5,1159,1161,1144948
22-10-2018 09:45,1160.65,1167.3,1157.5,1164,366844
23-10-2018 03:45,1153.75,1159,1144.25,1152,337419
23-10-2018 04:45,1152.1,1155.1,1148.35,1153.85,189569
23-10-2018 05:45,1153.9,1166.8,1151.95,1165.5,315082
23-10-2018 06:45,1165.05,1168.9,1159.1,1163.3,218228
23-10-2018 07:45,1163.3,1167.7,1158.05,1162.95,232845
23-10-2018 08:45,1162.75,1176.25,1157.35,1174.4,652358
23-10-2018 09:45,1174.7,1179.8,1173.3,1175.15,282574
24-10-2018 03:45,1190.1,1191.95,1173.5,1181.95,723495
24-10-2018 04:45,1182.05,1183.45,1165,1171,401388
24-10-2018 05:45,1171.05,1179.3,1170.7,1178,212295
24-10-2018 06:45,1178.4,1180.2,1158,1158,1245573
24-10-2018 07:45,1159.55,1169,1155,1166.85,783919
24-10-2018 08:45,1165.85,1180.2,1163,1178.65,748651
24-10-2018 09:45,1178.75,1181.2,1175.55,1181,190526
25-10-2018 03:45,1168.4,1178.95,1165.45,1177.4,918106
25-10-2018 04:45,1177.4,1178.95,1170.8,1173.6,609386
25-10-2018 05:45,1173.1,1183,1172.75,1182.9,383614
25-10-2018 06:45,1183.35,1184.1,1179.2,1183.15,272737
25-10-2018 07:45,1183.15,1184.4,1173,1178.55,514856
25-10-2018 08:45,1178.15,1186.8,1176.1,1186,655696
25-10-2018 09:45,1186.35,1194.2,1183.65,1185.8,256677
26-10-2018 03:45,1186.9,1186.9,1164.85,1177.2,489754
26-10-2018 04:45,1177,1180.5,1173.25,1176.3,167852
26-10-2018 05:45,1176.4,1179.3,1175,1176.85,87362
26-10-2018 06:45,1176.5,1188.6,1174.75,1187.35,324750
26-10-2018 07:45,1187.35,1192.45,1175,1175.25,203273
26-10-2018 08:45,1176.1,1179.6,1152.9,1158.35,456684
26-10-2018 09:45,1158.05,1158.75,1153,1158.6,111193
29-10-2018 03:45,1150,1150,1115.1,1115.1,620205
29-10-2018 04:45,1115,1115,1099,1112,1104323
29-10-2018 05:45,1111.8,1123.8,1111,1120.75,680135
29-10-2018 06:45,1121.1,1138.6,1120.15,1137.35,407900
29-10-2018 07:45,1137,1140.95,1128.4,1129.25,364524
29-10-2018 08:45,1129.9,1139.7,1122.5,1138.5,286520
29-10-2018 09:45,1138.25,1141.6,1134.4,1138.1,245736
30-10-2018 03:45,1140,1145.4,1133.7,1138.1,360528
30-10-2018 04:45,1139.2,1144,1122.35,1122.35,359909
30-10-2018 05:45,1121.6,1132,1115.7,1131.35,397084
30-10-2018 06:45,1131.4,1134.65,1128.1,1130.05,273802
30-10-2018 07:45,1130.1,1131.9,1127.05,1130.5,144666
30-10-2018 08:45,1129,1129.95,1120.85,1127,252599
30-10-2018 09:45,1127,1128,1118.85,1120.2,159266
31-10-2018 03:45,1131.8,1131.8,1111.6,1115.7,651408
31-10-2018 04:45,1115.6,1115.6,1107.4,1111.5,318835
31-10-2018 05:45,1111.8,1118.65,1109.1,1117.9,234343
31-10-2018 06:45,1117.9,1121.6,1108.45,1111.15,355385
31-10-2018 07:45,1111.6,1114.55,1107.2,1111.7,261829
31-10-2018 08:45,1111.35,1122,1110.75,1121.7,609194
31-10-2018 09:45,1121.55,1121.55,1117.15,1117.85,330841
01-11-2018 03:45,1119.15,1126.25,1104.1,1111.5,593860
01-11-2018 04:45,1111.25,1120,1110.5,1112.95,236809
01-11-2018 05:45,1113.1,1114.2,1104.3,1105.45,265924
01-11-2018 06:45,1106,1109.1,1104.95,1105.35,292683
01-11-2018 07:45,1105.3,1113.65,1101.1,1113.45,416944
01-11-2018 08:45,1113.2,1117,1107.7,1109.2,711789
01-11-2018 09:45,1109.25,1110.9,1105.75,1105.75,148876
02-11-2018 03:45,1113.7,1134,1113,1129.75,958708
02-11-2018 04:45,1129.8,1144.15,1129.8,1141.05,756537
02-11-2018 05:45,1140.8,1145.4,1138.7,1138.9,458373
02-11-2018 06:45,1138.6,1141.15,1131.95,1139,311855
02-11-2018 07:45,1138.8,1145.75,1135.65,1140.75,553883
02-11-2018 08:45,1140.15,1142.4,1134.5,1134.8,569759
02-11-2018 09:45,1134.8,1134.8,1127,1133.2,289912
05-11-2018 03:30,1133.2,1133.2,1133.2,1133.2,0
05-11-2018 04:30,1129,1129.95,1118.7,1125.25,312750
05-11-2018 05:30,1125,1126.35,1116.85,1119.25,174156
05-11-2018 06:30,1118.6,1124.55,1116,1123.45,162559
05-11-2018 07:30,1123.2,1127.6,1122.85,1125,187681
05-11-2018 08:30,1125.05,1130,1125,1125.3,167586
05-11-2018 09:30,1125.5,1132.25,1125,1129.45,396107
06-11-2018 03:45,1128.45,1139.8,1128.45,1131.9,352032
06-11-2018 04:45,1131.35,1139,1130.5,1138.5,486648
06-11-2018 05:45,1138.15,1139.3,1137,1137.05,264582
06-11-2018 06:45,1137.15,1139,1136.5,1138.4,237727
06-11-2018 07:45,1138.25,1139.85,1129,1130.2,478151
06-11-2018 08:45,1130,1131.75,1121.5,1124.45,193341
06-11-2018 09:45,1125.3,1127,1123.5,1125.3,92898
07-11-2018 11:30,1125.3,1125.3,1125.3,1125.3,0
07-11-2018 12:30,1125.3,1134.3,1125.3,1134.3,163034
09-11-2018 03:45,1130,1133.5,1118.25,1121.8,289670
09-11-2018 04:45,1121.95,1128,1119.4,1128,201484
09-11-2018 05:45,1127.6,1131.05,1127.5,1130.2,167684
09-11-2018 06:45,1130.2,1133.5,1129.3,1130.05,175074
09-11-2018 07:45,1130.5,1131.8,1129.2,1130.2,356317
09-11-2018 08:45,1131.15,1138.7,1130,1135.45,342337
09-11-2018 09:45,1135.8,1137.8,1133,1137.8,103518
12-11-2018 03:45,1139,1156,1139,1145.7,367603
12-11-2018 04:45,1145.2,1153.3,1145,1151.45,230150
12-11-2018 05:45,1151.55,1159.15,1150,1159.15,291570
12-11-2018 06:45,1159,1161.65,1152.5,1152.9,419663
12-11-2018 07:45,1152,1159.9,1150.85,1157.8,364781
12-11-2018 08:45,1157.55,1158.5,1152.4,1152.4,469896
12-11-2018 09:45,1151.8,1153.7,1149.55,1153.7,143158
13-11-2018 03:45,1149.95,1159.4,1140.45,1150.5,287201
13-11-2018 04:45,1150.45,1151.95,1145.2,1147.8,346955
13-11-2018 05:45,1147.8,1150,1147.75,1149.65,287173
13-11-2018 06:45,1150,1154.6,1149.5,1152,294162
13-11-2018 07:45,1152,1170.6,1149.5,1169.55,387909
13-11-2018 08:45,1170.2,1171.25,1163.8,1165,321765
13-11-2018 09:45,1165,1166.2,1163.1,1165.9,191662
14-11-2018 03:45,1170,1174.25,1155,1159.5,298396
14-11-2018 04:45,1159.05,1166.45,1156.4,1163.3,162246
14-11-2018 05:45,1163.05,1170.3,1154.35,1154.35,352197
14-11-2018 06:45,1154.15,1154.9,1132.95,1138.15,868047
14-11-2018 07:45,1137.8,1141.4,1124.75,1127.05,474230
14-11-2018 08:45,1127.5,1140.5,1122.75,1127.9,372535
14-11-2018 09:45,1128.6,1131.55,1124,1125.45,177078
15-11-2018 03:45,1143.5,1148,1132,1134.9,744748
15-11-2018 04:45,1134.45,1154,1134.25,1153,416466
15-11-2018 05:45,1152.4,1157,1141.15,1144.25,421655
15-11-2018 06:45,1144.9,1147.95,1137.85,1146.55,316941
15-11-2018 07:45,1146.55,1147,1139.65,1145.1,294242
15-11-2018 08:45,1145.1,1164.8,1144.5,1164,603995
15-11-2018 09:45,1164,1165.7,1160.6,1163.75,219411
16-11-2018 03:45,1172.3,1172.3,1161,1161.2,384338
16-11-2018 04:45,1161.1,1162.95,1152.9,1158,319269
16-11-2018 05:45,1158.3,1167.15,1155.6,1166.9,274233
16-11-2018 06:45,1166.15,1169.8,1163.85,1168.7,292890
16-11-2018 07:45,1169,1170,1164.9,1168.1,221091
16-11-2018 08:45,1168.2,1171,1164.5,1167.5,247373
16-11-2018 09:45,1167.5,1172,1167.2,1168.6,118960
19-11-2018 03:45,1175,1184.4,1165,1179.7,435429
19-11-2018 04:45,1178.75,1181.8,1174.1,1179.9,279654
19-11-2018 05:45,1179.35,1183.05,1175,1182.95,172889
19-11-2018 06:45,1182.45,1183.05,1177.9,1182.6,180590
19-11-2018 07:45,1182.65,1188.75,1181,1182.45,332540
19-11-2018 08:45,1182.25,1182.45,1172.2,1172.9,464301
19-11-2018 09:45,1172.5,1177.65,1172.5,1175.25,139273
20-11-2018 03:45,1169.2,1172.5,1165.3,1166.4,253407
20-11-2018 04:45,1166,1171.75,1162.45,1170.2,250776
20-11-2018 05:45,1169.55,1175,1169,1173.9,225851
20-11-2018 06:45,1173.55,1178.2,1171,1174.95,171115
20-11-2018 07:45,1175.1,1177,1168.15,1170,163727
20-11-2018 08:45,1169.95,1170.15,1169,1169.95,455656
20-11-2018 09:45,1169.95,1170.7,1169.75,1169.95,282793
21-11-2018 03:45,1169.95,1185,1169.95,1180.65,203855
21-11-2018 04:45,1181.2,1181.45,1171.45,1172.7,178396
21-11-2018 05:45,1171.75,1176.7,1171.7,1175.3,135061
21-11-2018 06:45,1175,1184.9,1175,1175.6,276191
21-11-2018 07:45,1175.85,1181.25,1174.5,1180.3,147608
21-11-2018 08:45,1180,1180.55,1174,1176.35,287443
21-11-2018 09:45,1175.9,1177.8,1174.15,1176.7,203191
22-11-2018 03:45,1175,1182,1170.6,1175,470997
22-11-2018 04:45,1174.55,1176.25,1168.05,1172.7,189212
22-11-2018 05:45,1172.7,1174.9,1171.4,1174.8,69351
22-11-2018 06:45,1175.25,1180,1172,1175.6,142103
22-11-2018 07:45,1175.5,1178.75,1172.2,1175.1,162278
22-11-2018 08:45,1174.5,1176,1168,1170,155707
22-11-2018 09:45,1169.3,1174,1168.9,1170.6,62083
26-11-2018 03:45,1174,1174,1153.05,1160,434572
26-11-2018 04:45,1159.2,1166.45,1158.6,1162.2,138500
26-11-2018 05:45,1161.6,1163.45,1157.05,1163,810390
26-11-2018 06:45,1163.45,1164.25,1159.85,1162.25,610343
26-11-2018 07:45,1162.5,1178.1,1162.1,1178.1,193003
26-11-2018 08:45,1178,1179.85,1170.2,1170.2,225918
26-11-2018 09:45,1169.55,1170.55,1166.6,1170.55,43109
27-11-2018 03:45,1168,1176,1165,1174.6,273413
27-11-2018 04:45,1175.25,1178.95,1171.85,1171.85,306710
27-11-2018 05:45,1172.2,1173.35,1170,1171,133918
27-11-2018 06:45,1171.05,1173.65,1164.45,1171.95,375481
27-11-2018 07:45,1171.9,1174.3,1168.5,1172.3,292883
27-11-2018 08:45,1171.5,1175,1165.05,1172.4,246191
27-11-2018 09:45,1171.85,1176.4,1171.6,1172.9,106272
28-11-2018 03:45,1172.95,1187.5,1172.95,1185,295814
28-11-2018 04:45,1184.95,1185.3,1171.1,1172.25,335314
28-11-2018 05:45,1172.1,1178.35,1172.1,1173,184298
28-11-2018 06:45,1173.05,1179.4,1170.25,1175.75,385166
28-11-2018 07:45,1175.85,1176,1166.95,1166.95,237078
28-11-2018 08:45,1166.45,1168.9,1158.15,1161.3,357672
28-11-2018 09:45,1161.65,1162.3,1158,1162,151050
29-11-2018 03:45,1167.9,1175,1157.65,1169.5,2102023
29-11-2018 04:45,1169.8,1177,1166.25,1175,601018
29-11-2018 05:45,1174.55,1180,1173.75,1176.85,221686
29-11-2018 06:45,1176.95,1186.75,1176.5,1185.9,308142
29-11-2018 07:45,1185.85,1202.35,1185.85,1200.2,1632534
29-11-2018 08:45,1200,1219.05,1198.2,1212.4,1319602
29-11-2018 09:45,1212.4,1215.9,1208.2,1209,415216
30-11-2018 03:45,1210,1214.2,1204.65,1205.75,315039
30-11-2018 04:45,1205.75,1212,1202.2,1209.2,297037
30-11-2018 05:45,1209.2,1213,1197.95,1205,370527
30-11-2018 06:45,1204.9,1227.4,1204.5,1223.95,574652
30-11-2018 07:45,1224.25,1231.9,1223.55,1229.65,426133
30-11-2018 08:45,1228.65,1234.9,1220.65,1230.8,671980
30-11-2018 09:45,1230.6,1238,1229.3,1233.95,344525
03-12-2018 03:45,1238,1243.7,1233.5,1236,310852
03-12-2018 04:45,1236,1243.1,1231.95,1238.7,361048
03-12-2018 05:45,1238.3,1239,1223.9,1226.6,282707
03-12-2018 06:45,1225.7,1231.05,1219,1229.75,345063
03-12-2018 07:45,1230,1234,1225.2,1227,237597
03-12-2018 08:45,1226.25,1230.95,1224,1224.65,171727
03-12-2018 09:45,1225.8,1228.5,1225,1226.1,106590
04-12-2018 03:45,1227,1227,1214.2,1218.05,321624
04-12-2018 04:45,1217.6,1218.7,1210,1215.4,323771
04-12-2018 05:45,1215.65,1233,1212.6,1232.65,284145
04-12-2018 06:45,1232.55,1236.3,1227.55,1228.05,199423
04-12-2018 07:45,1228.05,1229.7,1223.8,1227.7,154043
04-12-2018 08:45,1227.9,1232,1224.6,1226.45,198375
04-12-2018 09:45,1225.8,1227,1222.45,1227,81760
05-12-2018 03:45,1220,1228,1203.1,1207.3,793417
05-12-2018 04:45,1207.1,1210,1204.4,1209.7,730327
05-12-2018 05:45,1209.6,1212.2,1208.05,1209.7,249401
05-12-2018 06:45,1209.85,1213.45,1206.55,1209,260624
05-12-2018 07:45,1208.95,1213.45,1208.45,1208.45,220876
05-12-2018 08:45,1209,1213.9,1206.9,1210.6,436122
05-12-2018 09:45,1211,1214,1210.8,1211.5,164824
06-12-2018 03:45,1204.55,1204.55,1185,1192.25,464503
06-12-2018 04:45,1192.15,1196.65,1185.25,1186,296735
06-12-2018 05:45,1186.35,1190.2,1180.8,1180.8,788643
06-12-2018 06:45,1180.7,1188.55,1177.5,1187.65,358163
06-12-2018 07:45,1187.9,1189.65,1171.55,1173.35,356242
06-12-2018 08:45,1173.7,1183.45,1172.7,1180.45,597478
06-12-2018 09:45,1180,1185.3,1179.3,1184.65,232119
07-12-2018 03:45,1183.2,1199,1176.6,1194.85,370178
07-12-2018 04:45,1194.5,1303.5,1193.7,1294.6,7524357
07-12-2018 05:45,1294.1,1344.1,1286.35,1300,8997314
07-12-2018 06:45,1299.9,1309.7,1241.15,1251.65,6393282
07-12-2018 07:45,1252,1262.45,1226.25,1253.5,5240468
